Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom SPR_Implied Ntot SexRatio
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62009.6 75063.5 17354.8 156090 0.0999355 482668 0.71638 528029 0.498499
1 Model_Proj.dat 2014 59325.6 71788.5 16512.3 150224 0.099254 458620 0.717755 499504 0.498157
1 Model_Proj.dat 2015 56485.2 68334.1 11307.5 142284 0.0707937 440612 0.780457 467374 0.497673
1 Model_Proj.dat 2016 54458.5 65871.1 10312.9 136139 0.0668567 433429 0.79003 443896 0.497558
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62013 75067.6 17354.8 156094 0.0999304 489132 0.71639 528360 0.4985
1 Model_Proj.dat 2014 59355 71824.8 16512.3 150245 0.0992071 474214 0.71785 500396 0.49816
1 Model_Proj.dat 2015 56627.9 68510.5 11307.5 142369 0.0706254 461226 0.780861 469104 0.497682
1 Model_Proj.dat 2016 54905.8 66423.3 10312.9 136419 0.0663416 450577 0.791301 447136 0.49758
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62019 75075.1 17354.8 156101 0.099921 500972 0.716409 528966 0.498501
1 Model_Proj.dat 2014 59401.8 71882.8 16512.3 150276 0.0991324 489341 0.718001 501341 0.498164
1 Model_Proj.dat 2015 56832.2 68763 11307.5 142485 0.0703856 474379 0.781438 470819 0.497692
1 Model_Proj.dat 2016 55466.3 67115.1 10312.9 136784 0.065706 461241 0.792874 450725 0.497607
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62013.9 75068.7 17354.8 156095 0.099929 490891 0.716393 528450 0.4985
1 Model_Proj.dat 2014 59361.4 71832.7 16512.3 150249 0.0991969 475370 0.71787 500480 0.498161
1 Model_Proj.dat 2015 56654.9 68543.9 11307.5 142384 0.0705936 463706 0.780937 469370 0.497684
1 Model_Proj.dat 2016 54982 66517.5 10312.9 136472 0.0662544 461528 0.791516 448081 0.497586
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62016.9 75072.4 17354.8 156098 0.0999244 496720 0.716402 528748 0.498501
1 Model_Proj.dat 2014 59384.1 71860.8 16512.3 150264 0.0991608 482080 0.717943 500908 0.498162
1 Model_Proj.dat 2015 56758 68671.4 11307.5 142445 0.0704725 479835 0.781229 470698 0.497691
1 Model_Proj.dat 2016 55289 66896.4 10312.9 136674 0.065906 483143 0.792379 450774 0.497604
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62010.2 75064.1 17354.8 156091 0.0999347 483703 0.716382 528082 0.498499
1 Model_Proj.dat 2014 59331.5 71795.8 16512.3 150228 0.0992447 463355 0.717774 499761 0.498158
1 Model_Proj.dat 2015 56518.5 68375.2 11307.5 142305 0.0707544 449792 0.780551 467985 0.497676
1 Model_Proj.dat 2016 54585.1 66027.5 10312.9 136218 0.0667104 451473 0.790391 445438 0.497567
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62014.7 75069.7 17354.8 156096 0.0999277 492494 0.716396 528532 0.4985
1 Model_Proj.dat 2014 59371 71844.6 16512.3 150256 0.0991816 483741 0.717901 500932 0.498162
1 Model_Proj.dat 2015 56707.6 68609 11307.5 142417 0.0705317 473551 0.781086 470107 0.497688
1 Model_Proj.dat 2016 55172.7 66753 10312.9 136589 0.0660382 481679 0.792051 450078 0.497599
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62019.2 75075.2 17354.8 156101 0.0999208 501221 0.71641 528979 0.498501
1 Model_Proj.dat 2014 59405.2 71886.9 16512.3 150279 0.0991271 494252 0.718012 501597 0.498165
1 Model_Proj.dat 2015 56861.3 68799.1 11307.5 142507 0.0703517 493496 0.781519 471886 0.497697
1 Model_Proj.dat 2016 55614.7 67298.6 10312.9 136877 0.0655409 495474 0.793284 453131 0.49762
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62022.5 75079.3 17354.8 156104 0.0999157 507668 0.71642 529309 0.498502
1 Model_Proj.dat 2014 59437.8 71927.3 16512.3 150303 0.099075 516419 0.718117 502825 0.498169
1 Model_Proj.dat 2015 57028.8 69006.1 11307.5 142607 0.0701568 520538 0.781989 474039 0.497709
1 Model_Proj.dat 2016 56171.4 67986.2 10312.9 137220 0.0649266 526409 0.794813 457621 0.497649
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62009.1 75062.8 17354.8 156090 0.0999363 481636 0.716378 527976 0.498499
1 Model_Proj.dat 2014 59322.5 71784.6 16512.3 150222 0.0992591 459081 0.717745 499512 0.498157
1 Model_Proj.dat 2015 56473.2 68319.3 11307.5 142277 0.0708079 439314 0.780422 467243 0.497672
1 Model_Proj.dat 2016 54428.4 65833.9 10312.9 136115 0.0668918 426981 0.789944 443421 0.497554
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62016.7 75072.2 17354.8 156098 0.0999246 496506 0.716402 528737 0.498501
1 Model_Proj.dat 2014 59383.4 71859.9 16512.3 150263 0.0991619 482093 0.717941 500906 0.498162
1 Model_Proj.dat 2015 56751.5 68663.3 11307.5 142440 0.0704801 472217 0.78121 470293 0.497689
1 Model_Proj.dat 2016 55247.4 66845 10312.9 136644 0.0659527 462134 0.792263 449556 0.497598
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62010.9 75065 17354.8 156092 0.0999335 485147 0.716384 528156 0.498499
1 Model_Proj.dat 2014 59342.5 71809.4 16512.3 150238 0.099227 475586 0.717809 500408 0.49816
1 Model_Proj.dat 2015 56584.6 68457.1 11307.5 142347 0.0706765 464934 0.780738 469037 0.497681
1 Model_Proj.dat 2016 54829.8 66329.8 10312.9 136360 0.0664295 457754 0.791084 447044 0.497578
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
