"metric","2025","2026"
"TotBiom",801418,832021
"SSBMean",204323,220515
"SSBF100",243287.5,243287.5
"SSBFabc",97315,97315
"SSBFofl",85150.5,85150.5
"Fofl",0.491865,0.491865
"Fabc",0.39806,0.39806
"Fabc",0.39806,0.39806
"OFL",101621,106283
"ABC",83806.7,87700
"ABC",83806.7,87700
