Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom SPR_Implied Ntot SexRatio
1 Model_Proj.dat 2016 59640.6 72194.7 10312.9 152626 0.0570558 507561 0.805016 502976 0.496738
1 Model_Proj.dat 2017 58082.5 70308.6 9110.9 146810 0.0516756 502376 0.820018 481793 0.496657
1 Model_Proj.dat 2018 57242.9 69310.6 11006.6 142132 0.0636112 494869 0.787481 468946 0.496703
1 Model_Proj.dat 2019 56626.1 68591.5 15858.1 138315 0.0935391 486692 0.716432 463400 0.496661
1 Model_Proj.dat 2020 55473.9 67219.7 8555.53 134919 0.0509856 477028 0.821983 461629 0.496432
1 Model_Proj.dat 2016 59640.6 72194.7 10312.9 152626 0.0570558 507561 0.805016 502976 0.496738
1 Model_Proj.dat 2017 58084.9 70311.6 9110.9 146813 0.0516735 508938 0.820024 482134 0.496659
1 Model_Proj.dat 2018 57266.7 69340 11006.6 142153 0.0635863 510667 0.787546 469864 0.496709
1 Model_Proj.dat 2019 56748.8 68743.4 15858.1 138399 0.0933451 507566 0.716851 465176 0.496674
1 Model_Proj.dat 2020 55882 67724 8555.53 135202 0.0506345 494414 0.822987 464966 0.496463
1 Model_Proj.dat 2016 59640.6 72194.7 10312.9 152626 0.0570558 507561 0.805016 502976 0.496738
1 Model_Proj.dat 2017 58089.4 70317.1 9110.9 146820 0.0516698 520915 0.820034 482756 0.496663
1 Model_Proj.dat 2018 57305 69387.4 11006.6 142183 0.0635463 525894 0.78765 470832 0.496716
1 Model_Proj.dat 2019 56926.5 68963.2 15858.1 138513 0.0930656 520781 0.717454 466924 0.496688
1 Model_Proj.dat 2020 56401.5 68365.5 8555.53 135570 0.0501937 505129 0.824251 468642 0.496498
1 Model_Proj.dat 2016 59640.6 72194.7 10312.9 152626 0.0570558 507561 0.805016 502976 0.496738
1 Model_Proj.dat 2017 58085.6 70312.4 9110.9 146814 0.051673 510721 0.820025 482226 0.49666
1 Model_Proj.dat 2018 57272 69346.5 11006.6 142157 0.0635808 511829 0.78756 469951 0.49671
1 Model_Proj.dat 2019 56772.5 68772.6 15858.1 138414 0.0933078 510078 0.716931 465448 0.496676
1 Model_Proj.dat 2020 55952.2 67810.7 8555.53 135256 0.0505744 505511 0.823159 465938 0.496471
1 Model_Proj.dat 2016 59640.6 72194.7 10312.9 152626 0.0570558 507561 0.805016 502976 0.496738
1 Model_Proj.dat 2017 58087.8 70315.1 9110.9 146817 0.0516712 516618 0.82003 482533 0.496662
1 Model_Proj.dat 2018 57290.6 69369.6 11006.6 142171 0.0635614 518578 0.787611 470389 0.496713
1 Model_Proj.dat 2019 56861.6 68882.8 15858.1 138474 0.0931675 526362 0.717234 466806 0.496686
1 Model_Proj.dat 2020 56232.6 68157.1 8555.53 135460 0.0503363 527310 0.823842 468699 0.496496
