"Area","Bio_Pattern","Sex","BirthSeas","Settlement","Platoon","Morph","Yr","Seas","Time","Beg/Mid","Era","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21"
1,1,1,1,1,1,1,2017,1,2017.5,"M","TIME",369564,542867,795571,250655,246393,94862,196097,51728.2,50357.4,51806.8,25921.8,35577.1,34440.4,10682.9,34148.6,19983.5,12987,8363.02,5869.82,6169.33,5021.91,13826.3
1,1,1,1,1,1,1,2018,1,2018,"B","TIME",768594,334395,491204,719856,226796,222920,85803.9,177268,46708.3,45391.2,46594,23257,31843.7,30759.8,9523.41,30394.5,17763.7,11532.2,7419.85,5204.2,5466.65,16683.4
1,1,1,1,1,1,1,2018,1,2018.5,"M","TIME",695451,302572,444455,651329,205185,201618,77548.5,159991,42066,40768.7,41724.7,20765.9,28357.8,27329.9,8445.3,26911.1,15707.6,10186.7,6548.56,4589.9,4818.62,14690.7
1,1,1,1,1,1,1,2019,1,2019,"B","TIME",449623,629269,273777,402155,589326,185633,182352,70087.4,144398,37885,36616.9,37364.2,18541.7,25253.5,24282.5,7489.23,23826.9,13889.5,8998.21,5779.58,4048.1,17183.4
1,1,1,1,1,1,1,2019,1,2019.5,"M","TIME",406834,569382,247720,363866,533137,167861,164720,63182.7,129767,33911.6,32634.6,33159.5,16391.7,22250.9,21335.6,6565.21,20847.9,12134.4,7851.4,5037.87,3525.67,14943.5
1,1,1,1,1,1,1,2020,1,2020,"B","TIME",428697,368118,515195,224142,329222,482305,151789,148792,56958.2,116619,30354.9,29085.4,29427.9,14491,19605.4,18746.4,5755.2,18241.4,10601,6850.74,4391.34,16066.2
1,1,1,1,1,1,1,2020,1,2020.5,"M","TIME",387900,333086,466163,202806,297858,436244,137209,134341,51332.3,104856,27224,26020.7,26267.7,12909.6,17437.3,16650.8,5106.23,16170,9390.39,6064.79,3885.65,14203.6
1,1,1,1,1,1,1,2021,1,2021,"B","TIME",491023,350986,301387,421798,183501,269481,394582,124029,121293,46262.1,94280.1,24416.1,23278.9,23446.8,11500.8,15508.9,14789.5,4530.45,14333.8,8318,5369,15995.2
1,1,1,1,1,1,1,2021,1,2021.5,"M","TIME",444296,317584,272704,381646,166018,243741,356663,111971,109292,41583.5,84520.3,21831.6,20765.6,20872.7,10220.7,13763.2,13109.6,4012.08,12684.1,7356.08,4745.69,14125.4
1,1,1,1,1,1,1,2022,1,2022,"B","TIME",491023,402015,287361,246750,345317,150201,220459,322387,101085,98477.9,37378.1,75770.8,19520.7,18523.7,18581.2,9082.98,12213.9,11620.5,3553.03,11224.2,6505.4,16668.9
1,1,1,1,1,1,1,2022,1,2022.5,"M","TIME",444295,363756,260011,223259,312404,135835,199200,290812,90948.9,88312.4,33399.3,67467.3,17326,16395.6,16408.4,8005.58,10748.4,10213.2,3119.52,9846.47,5702.95,14594.7
1,1,1,1,1,1,1,2023,1,2023,"B","TIME",491023,402014,329138,235265,202004,282627,122844,179991,262328,81829.3,79196.3,29844.1,60073.7,15378,14512.1,14489.7,7055.98,9458.68,8976.36,2738.91,8637.84,17778.1
1,1,1,1,1,1,1,2023,1,2023.5,"M","TIME",444296,363756,297814,212871,182764,255654,111065,162577,236600,73665.7,71149.5,26758.1,53763.7,13741,12950.2,12916.2,6284.15,8417.95,7984.01,2434.95,7676.22,15787.8
1,1,1,1,1,1,1,2024,1,2024,"B","TIME",491023,402015,329139,269471,192609,165356,231256,100415,146848,213396,66316.6,63920.3,23991.1,48116.4,12278.4,11556.4,11513.6,5596.75,7491.72,7101.36,2164.73,20842
1,1,1,1,1,1,1,2024,1,2024.5,"M","TIME",444296,363757,297815,243821,174261,149568,209057,90676.9,132383,191962,59515.7,57233.2,21436.4,42915.1,10934.5,10278.7,10230.2,4968.79,6646.66,6296.87,1918.63,18457.6
1,1,1,1,1,1,1,2025,1,2025,"B","FORE",491023,402015,329140,269472,220612,157660,135288,188989,81883,119343,172681,53412.2,51245.7,19153.7,38276,9737.73,9142.32,9089.89,4411.28,5896.93,5583.52,18046.6
1,1,1,1,1,1,1,2025,1,2025.5,"M","FORE",444296,363756,297815,243820,199593,142600,122285,170610,73776.1,107262,154782,47749.1,45702.3,17046.4,34005.4,8638.83,8101.12,8046.99,3902.14,5213.02,4933.41,15930.5
1,1,2,1,1,1,2,1962,1,1962,"B","VIRG",491023,402016,329143,269479,220631,180637,147893,121085,99135.9,81165.6,66452.8,54406.9,44544.6,36470.1,29859.2,24446.6,20015.2,16387.1,13416.6,10984.6,8993.41,40620.1
1,1,2,1,1,1,2,1962,1,1962.5,"M","VIRG",444296,363759,297821,243835,199635,163448,133819,109562,89701.9,73441.7,60129,49229.4,40305.7,32999.5,27017.7,22120.2,18110.5,14827.6,12139.8,9939.25,8137.57,36754.6
1,1,2,1,1,1,2,1963,1,1963,"B","INIT",491023,402004,329104,269376,220271,179395,145230,117001,93986.2,75381.8,60410.7,48391.3,38753.4,31030.1,24843.6,19889.2,15922.1,12745.9,10203,8167.33,6537.72,26225.6
1,1,2,1,1,1,2,1963,1,1963.5,"M","INIT",444290,363732,297746,243589,198785,161411,130354,104864,84171.5,67482.4,54068.1,43305,34677.4,27765.1,22228.8,17795.4,14245.7,11403.8,9128.61,7307.24,5849.21,23463.6
1,1,2,1,1,1,2,1964,1,1964,"B","TIME",185839,162360,329104,269376,220271,179395,145230,117001,93986.2,75381.8,60410.7,48391.3,38753.4,31030.1,24843.6,19889.2,15922.1,12745.9,10203,8167.33,6537.72,26225.6
1,1,2,1,1,1,2,1964,1,1964.5,"M","TIME",168151,146903,297744,243581,198756,161360,130294,104808,84122.5,67441.5,54034.7,43278,34655.6,27747.5,22214.7,17784.1,14236.7,11396.5,9122.79,7302.58,5845.48,23448.6
1,1,2,1,1,1,2,1965,1,1965,"B","TIME",176479,152147,132917,269372,220255,179342,145137,116894,93885,75294.1,60337.7,48331.6,38704.9,30991.1,24812.2,19864,15901.9,12729.7,10190,8156.93,6529.39,26192.2
1,1,2,1,1,1,2,1965,1,1965.5,"M","TIME",159684,137667,120263,243693,199141,162006,131015,105475,84694,67914.9,54420.7,43590.4,34907.3,27949.9,22377.1,17914.4,14341.1,11480.2,9189.82,7356.26,5888.47,23621.1
1,1,2,1,1,1,2,1966,1,1966,"B","TIME",169921,144487,124564,108815,220462,180051,146347,118266,95170.8,76402.8,61259,49084,39314.2,31482.2,25207.1,20181,16156.2,12933.5,10353.4,8287.78,6634.19,26612.9
1,1,2,1,1,1,2,1966,1,1966.5,"M","TIME",153750,130735,112704,98433.1,199257,162523,131963,106576,85735,68815.7,55170.4,44203.1,35403.6,28350.1,22699,18172.8,14548.4,11646.4,9322.96,7462.92,5973.9,23964.1
1,1,2,1,1,1,2,1967,1,1967,"B","TIME",167730,139118,118292,101973,89042.1,180092,146702,118993,96041.1,77234.7,61982,49687,39807.6,31882,25529.6,20440.4,16364.4,13100.6,10487.3,8395.1,6720.16,26958.3
1,1,2,1,1,1,2,1967,1,1967.5,"M","TIME",151766,125874,107021,92214.3,80367.2,162083,131727,106699,86055.5,69177.6,55504.3,44488.8,35640.3,28543.1,22855.2,18298.7,14649.6,11727.6,9388.16,7515.2,6015.78,24132.5
1,1,2,1,1,1,2,1968,1,1968,"B","TIME",171919,137322,113890,96824.8,83389.4,72537.4,145875,118281,95675.7,77108.1,61961,49703.5,39834.4,31909.2,25553.8,20461,16381.5,13114.5,10498.6,8404.23,6727.52,26988.1
1,1,2,1,1,1,2,1968,1,1968.5,"M","TIME",155556,124248,103037,87550.4,75235.1,65228,130824,105908,85594.3,68952.2,55393.6,44429,35604.1,28519,22838,18286,14639.9,11720.1,9382.23,7510.51,6012.07,24117.9
1,1,2,1,1,1,2,1969,1,1969,"B","TIME",183110,140751,112419,93218.4,79164.3,67878.2,58655.1,117327,94829.5,76575.3,61658.9,49522.2,39714.2,31823.1,25489,20410.9,16342.2,13083.4,10473.9,8384.56,6711.83,26925.6
1,1,2,1,1,1,2,1969,1,1969.5,"M","TIME",165683,127352,101709,84300.9,71464.3,61113.6,52696.3,105272,85028.5,68636.1,55255.3,44374.1,35583.2,28511.6,22836,18286.1,14640.7,11721.1,9383.26,7511.44,6012.87,24121.4
1,1,2,1,1,1,2,1970,1,1970,"B","TIME",194480,149914,115228,92019.2,76236.5,64513.3,55023.1,47342.8,94456.6,76240.4,61520.1,49516.8,39761.1,31881.9,25544.8,20459.2,16382.5,13116.4,10500.7,8406.18,6729.23,26996
1,1,2,1,1,1,2,1970,1,1970.5,"M","TIME",175967,135635,104234,83153.9,68603.6,57691.5,48955.8,41995.2,83652.1,67462.1,54411.3,43783.3,35151.4,28182.8,22579.4,18083.3,14479.5,11592.6,9280.58,7429.34,5947.2,23858.4
1,1,2,1,1,1,2,1971,1,1971,"B","TIME",191035,159217,122716,94288.7,75142.7,61735,51591.1,43557.5,37251.6,74083.5,59694.5,48123.9,38713.6,31076.2,24912.9,19958.3,15983.3,12797.6,10245.8,8202.23,6566.01,26341.5
1,1,2,1,1,1,2,1971,1,1971.5,"M","TIME",172848,144047,110996,85162.7,67478.8,54961.7,45610.6,38348,32723.4,65001.7,52342.9,42181.7,33925.7,27229,21826.6,17484.7,14001.7,11210.6,8975,7184.78,5751.45,23073.2
1,1,2,1,1,1,2,1972,1,1972,"B","TIME",183996,156392,130322,100395,76919.9,60596.5,48931.6,40323.3,33761.6,28745.7,57033.2,45896.7,36973.2,29730,23858.1,19122.7,15317.6,12265.8,9820.42,7861.84,6293.54,25248.4
1,1,2,1,1,1,2,1972,1,1972.5,"M","TIME",166483,141502,117901,90769.4,69368.4,54440.2,43825.2,36049,30153.3,25660.2,50897.1,40952.1,32986.7,26522.8,21283.4,17058.6,13664,10941.5,8760,7012.85,5613.88,22521.5
1,1,2,1,1,1,2,1973,1,1973,"B","TIME",166506,150637,128029,106663,82066.6,62558.2,48909.3,39251.7,32227.9,26930.7,22906,45421.1,36540.2,29430,23661.6,18986.7,15217.3,12188.8,9760.11,7814.09,6255.55,25096.8
1,1,2,1,1,1,2,1973,1,1973.5,"M","TIME",150655,136288,115809,96369.6,73794,55852.5,43415.1,34722.7,28457,23756.6,20195.5,40034.2,32200.5,25931.7,20847.4,16727.6,13406.2,10737.9,8598.08,6883.65,5510.62,22107.9
1,1,2,1,1,1,2,1974,1,1974,"B","TIME",229110,136314,123305,104755,87069.5,66355.3,49865.5,38538.1,30716.3,25127.3,20956.5,17805.7,35286.1,28376.3,22849.3,18367.9,14737.3,11810.6,9459.63,7574.41,6064,24329.4
1,1,2,1,1,1,2,1974,1,1974.5,"M","TIME",207301,123331,111543,94671.1,78380.2,59384.5,44415.8,34229.5,27241,22266.7,18562.6,15767.8,31242.7,25122.3,20227.8,16259.8,13045.5,10454.6,8373.36,6704.54,5367.54,21534.8
1,1,2,1,1,1,2,1975,1,1975,"B","TIME",356858,187568,111585,100902,85557.6,70558.1,53146,39561.7,30402.6,24159,19731.7,16442.2,13963.1,27662.6,22241.4,17907,14393.7,11547.9,9254.2,7411.83,5934.57,23812.3
1,1,2,1,1,1,2,1975,1,1975.5,"M","TIME",322894,169712,100955,91254.3,77253.6,63557.8,47780.6,35526.7,27285,21674.6,17699.4,14747.2,12522.9,24808.4,19946,16058.7,12907.8,10355.7,8298.75,6646.56,5321.81,21353.5
1,1,2,1,1,1,2,1976,1,1976,"B","TIME",347461,292163,153557,91338.7,82529.3,69755.6,57252,42956.9,31903.3,24487,19445.6,15876.4,13226.9,11231.2,22248.7,17887.5,14401.1,11575.3,9286.58,7441.95,5960.31,23921
1,1,2,1,1,1,2,1976,1,1976.5,"M","TIME",314390,264345,138920,82580.9,74425.8,62666.4,51274.7,38401.1,28491.8,21857.2,17352.3,14165,11799.9,10018.9,19846.3,15955.6,12845.5,10324.8,8283.21,6637.83,5316.25,21335.9
1,1,2,1,1,1,2,1977,1,1977,"B","TIME",308846,284466,239176,125679,74662.9,67118,56297.8,45921.4,34328.6,25445.1,19509.8,15484.3,12638.1,10526.9,8937.44,17703.3,14232.3,11457.9,9209.33,7388.25,5920.59,23772.1
1,1,2,1,1,1,2,1977,1,1977.5,"M","TIME",279449,257380,216375,113619,67307.8,60250.8,50365,40998.3,30614.9,22679.4,17383.8,13794.4,11257.6,9376.38,7960.28,15767.3,12675.6,10204.4,8201.76,6579.86,5272.75,21170.7
1,1,2,1,1,1,2,1978,1,1978,"B","TIME",363714,252851,232872,195748,102717,60677.2,54086.3,45057.4,36603,27303.1,20214.4,15489.4,12289,10027.9,8351.61,7089.95,14042.9,11289.1,9088.09,7304.43,5859.92,23549.8
1,1,2,1,1,1,2,1978,1,1978.5,"M","TIME",329089,228762,210638,176830,92302.1,54097.5,47914.7,39764.5,32237.9,24021.3,17774.2,13615,10799.7,8811.48,7337.88,6229,12337.1,9917.49,7983.74,6416.72,5147.7,20687.2
1,1,2,1,1,1,2,1979,1,1979,"B","TIME",472481,297760,206969,190527,159740,82943.6,48231.2,42447.3,35093.5,28393.3,21133.9,15628.6,11967.5,9490.87,7742.6,6447.2,5472.59,10838.5,8712.56,7013.59,5636.89,22694.5
1,1,2,1,1,1,2,1979,1,1979.5,"M","TIME",427511,269410,187244,172269,144089,74551,43226.2,37977.2,31369.1,25367.7,18876.9,13957.4,10686.8,8474.7,6913.35,5756.54,4886.24,9677.13,7778.88,6261.94,5032.75,20262.1
1,1,2,1,1,1,2,1980,1,1980,"B","TIME",522052,386821,243759,169399,155760,129971,67007.6,38740.6,33977.9,28039.9,22664.5,16860.9,12464.9,9543.11,7567.33,6172.91,5139.86,4362.71,8640.17,6945.26,5590.84,22583.7
1,1,2,1,1,1,2,1980,1,1980.5,"M","TIME",472360,349984,220514,153118,140316,116496,59816,34498.8,30218.4,24920.4,20135.4,14976.2,11070.1,8474.58,6719.65,5481.22,4563.81,3873.68,7671.56,6166.59,4963.98,20051.3
1,1,2,1,1,1,2,1981,1,1981,"B","TIME",1029770,427398,316655,199485,138401,126404,104418,53396.3,30721.5,26874.9,22147.9,17888.6,13302.2,9831.4,7525.69,5966.93,4867.04,4052.32,3439.47,6811.54,5475.22,22210.3
1,1,2,1,1,1,2,1981,1,1981.5,"M","TIME",931743,386691,286444,180273,124564,113075,92947.9,47391.3,27223.8,23795.3,19601.1,15827.4,11767.6,8696.38,6656.41,5277.46,4304.53,3583.88,3041.82,6023.96,4842.11,19641.9
1,1,2,1,1,1,2,1982,1,1982,"B","TIME",468580,843050,349861,259116,162911,112109,101151,82737.6,42061.5,24124.2,21068.7,17347.2,14003.8,10410.1,7692.4,5887.55,4667.66,3807.02,3169.59,2690.15,5327.45,21652.6
1,1,2,1,1,1,2,1982,1,1982.5,"M","TIME",423979,762770,316502,234230,146805,100556,90384.4,73764.3,37454.7,21468.3,18742.7,15428.9,12453.8,9257.13,6840.07,5235.02,4150.23,3384.94,2818.14,2391.84,4736.65,19251.2
1,1,2,1,1,1,2,1983,1,1983,"B","TIME",414832,383623,690136,286324,211734,132292,90192.6,80763.6,65764.2,33352.4,19104.8,16673.4,13722.8,11075.3,8231.86,6082.19,4654.81,3690.16,3009.65,2505.66,2126.61,21327.5
1,1,2,1,1,1,2,1983,1,1983.5,"M","TIME",375350,347101,624381,258921,191101,119056,80979.5,72412.8,58920.5,29869.9,17106.3,14927.4,12284.9,9914.3,7368.69,5444.31,4166.57,3303.07,2693.92,2242.79,1903.49,19089.8
1,1,2,1,1,1,2,1984,1,1984,"B","TIME",611918,339625,314057,564891,234141,172478,107145,72707.5,64925.4,52789,26751,15316.9,13364.2,10997.6,8875,6596.04,4873.33,3729.54,2956.58,2411.31,2007.49,18790.6
1,1,2,1,1,1,2,1984,1,1984.5,"M","TIME",553681,307296,284144,510908,211463,155440,96393.9,65344.5,58318.4,47403.2,24017.9,13750.7,11997.1,9872.2,7966.63,5920.83,4374.42,3347.7,2653.86,2164.41,1801.93,16866.4
1,1,2,1,1,1,2,1985,1,1985,"B","TIME",1013770,500986,278044,257080,462083,190982,140085,86721.6,58727.1,52383.7,42566.9,21564.1,12344.7,10769.8,8861.97,7151.23,5314.73,3926.58,3004.95,2382.13,1942.79,16756.7
1,1,2,1,1,1,2,1985,1,1985.5,"M","TIME",917286,453294,251558,232499,417232,172031,125941,77874.9,52703.7,46995.5,38181.7,19340.6,11071.1,9658.33,7947.18,6412.92,4765.97,3521.11,2694.63,2136.12,1742.14,15026.1
1,1,2,1,1,1,2,1986,1,1986,"B","TIME",426094,829984,410143,227595,210269,376734,154961,113224,69930.7,47298,42161.6,34248.2,17346.3,9928.96,8661.56,7126.82,5750.83,4273.86,3157.52,2416.36,1915.52,15036.4
1,1,2,1,1,1,2,1986,1,1986.5,"M","TIME",385542,750980,371081,205854,189936,339646,139487,101822,62857.2,42502.7,37881.5,30768.9,15583.3,8919.55,7780.83,6402.05,5165.94,3839.16,2836.34,2170.57,1720.66,13506.8
1,1,2,1,1,1,2,1987,1,1987,"B","TIME",1104940,348849,679495,335740,186189,171570,306209,125558,91568.7,56499.3,38193.5,34036,27643.1,13999.5,8012.75,6989.65,5750.99,4640.54,3448.67,2547.84,1949.77,13678.4
1,1,2,1,1,1,2,1987,1,1987.5,"M","TIME",999787,315646,614800,303714,168295,154896,276183,113181,82517,50906,34409.3,30662.2,24902.3,12611.2,7218.04,6296.35,5180.52,4180.2,3106.55,2295.08,1756.34,12321.4
1,1,2,1,1,1,2,1988,1,1988,"B","TIME",265442,904639,285604,556265,274744,152120,139842,249102,102024,74360,45866.4,31000.1,27622.8,22433.2,11360.5,6502.14,5671.82,4666.64,3765.53,2798.38,2067.4,12681.1
1,1,2,1,1,1,2,1988,1,1988.5,"M","TIME",240181,818548,258422,503308,248552,137562,126353,224780,91913.1,66874.3,41180.6,27792,24733,20065.4,10152.9,5806.98,5062.66,4163.62,3358.47,2495.18,1843,11301.1
1,1,2,1,1,1,2,1989,1,1989,"B","TIME",513762,217325,740649,233827,455392,224856,124396,114165,202833,82804,60142.1,36973.5,24915.8,22145.6,17947.5,9073.57,5186.14,4518.93,3714.83,2995.42,2224.84,11714.2
1,1,2,1,1,1,2,1989,1,1989.5,"M","TIME",464870,196643,670163,211571,412019,203400,112482,103166,183151,74707.2,54218.4,33308.4,22432.5,19928.5,16144.3,8159.28,4662.35,4061.69,3338.39,2691.54,1998.91,10523.1
1,1,2,1,1,1,2,1990,1,1990,"B","TIME",531006,420632,177930,606386,191434,372776,183992,101708,93227.3,165378,67402.1,48878.2,30006.6,20196.8,17933.5,14522.2,7337.11,4191.46,3650.71,3000.11,2418.48,11249
1,1,2,1,1,1,2,1990,1,1990.5,"M","TIME",480472,380599,160993,548623,173136,336810,165901,91417.3,83462.5,147431,59844.6,43241.5,26464.9,17767.8,15744.2,12728.2,6422.18,3664.9,3189.37,2619.22,2110.29,9807.97
1,1,2,1,1,1,2,1991,1,1991,"B","TIME",537777,434747,344376,145668,496362,156588,304314,149589,82167.6,74720.5,131431,53134.4,38254.9,23341.3,15631,13822.2,11155.9,5621.34,3204.48,2786.34,2286.68,10392.9
1,1,2,1,1,1,2,1991,1,1991.5,"M","TIME",486600,393372,311599,131797,448992,141552,274727,134766,73834.4,66957.6,117466,47377.3,34041.8,20736.4,13867.9,12249.9,9878.28,4974.13,2833.97,2463.08,2020.69,9179.35
1,1,2,1,1,1,2,1992,1,1992,"B","TIME",531464,440292,355935,281941,119247,406143,127960,248017,121412,66346.4,60001.2,104985,42243.9,30292.7,18422.2,12303.7,10856.4,8746.99,4401.43,2506.29,2177.33,9893.12
1,1,2,1,1,1,2,1992,1,1992.5,"M","TIME",480888,398390,322058,255095,107868,367165,115535,223500,109145,59488.3,53665.8,93692.6,37629.4,26941.9,16363.7,10917.8,9625.67,7750.35,3897.9,2218.65,1926.81,8750.69
1,1,2,1,1,1,2,1993,1,1993,"B","TIME",363365,435124,360476,291405,230804,97575.8,331928,104316,201406,98116.8,53339.2,47999.4,83615.1,33519,23961.7,14535.2,9687.98,8534.46,6867.27,3451.98,1964.03,9445.3
1,1,2,1,1,1,2,1993,1,1993.5,"M","TIME",328785,393714,326167,263660,208789,88221.2,299777,94052.2,181203,88074.3,47775.9,42910,74626.6,29875.1,21333.2,12929.3,8611.42,7581.76,6097.91,3064.13,1742.85,8378.18
1,1,2,1,1,1,2,1994,1,1994,"B","TIME",339884,297496,356245,295124,238556,188873,79763.4,270741,84798,163026,79059.7,42792.9,38360.3,66604.4,26627.4,18993,11500.7,7654.49,6735.41,5414.74,2719.86,8978.21
1,1,2,1,1,1,2,1994,1,1994.5,"M","TIME",307538,269184,322338,267021,215791,170742,72013.6,243947,76214.7,146134,70686.9,38174,34153.7,59205.6,23638.7,16843.5,10190.6,6777.97,5960.95,4790.09,2405.28,7935.9
1,1,2,1,1,1,2,1995,1,1995,"B","TIME",349570,278272,243566,291658,241595,195199,154352,65016.8,219805,68500.3,130992,63200.8,34053.6,30408.3,52628.7,20985.4,14937.3,9029.72,6001.83,5275.54,4237.5,9141.68
1,1,2,1,1,1,2,1995,1,1995.5,"M","TIME",316303,251789,220384,263889,218552,176490,139409,58626,197791,61504.5,117366,56520.9,30405.9,27115.4,46879.2,18676.7,13284.8,8026.33,5332.55,4685.61,3762.59,8113.89
1,1,2,1,1,1,2,1996,1,1996,"B","TIME",524446,286202,227827,199409,238764,197706,159573,125914,52863.4,177982,55223.1,105158,50547.1,27149,24179,41757.8,16622,11815.1,7134.44,4737.91,4161.64,10542.6
1,1,2,1,1,1,2,1996,1,1996.5,"M","TIME",474537,258965,206143,180422,215983,178738,144089,113483,47532.7,159634,49411.9,93892.1,45049.9,24160.2,21490.9,37079,14747.9,10476.4,6322.92,4197.31,3685.62,9332.41
1,1,2,1,1,1,2,1997,1,1997,"B","TIME",537059,429378,234320,186523,163242,195377,161589,130108,102279,42739.6,143178,44212.2,83832.8,40150.6,21500.4,19101.7,32924.4,13085.2,9289.41,5603.71,3718.39,11525.2
1,1,2,1,1,1,2,1997,1,1997.5,"M","TIME",485950,388514,212017,168760,147660,176605,145857,117182,91864.2,38274.8,127861,39383.6,74518.3,35626.7,19050.6,16905.6,29112.3,11561.6,8202.97,4946.01,3280.74,10163.3
1,1,2,1,1,1,2,1998,1,1998,"B","TIME",502464,439704,351539,191837,152690,133566,159637,131656,105540,82509.9,34276.5,114182,35082.4,66238.7,31612.5,16879.9,14962.1,25741.6,10215.4,7243.59,4365.5,11856.8
1,1,2,1,1,1,2,1998,1,1998.5,"M","TIME",454646,397857,318078,173567,138107,120710,144030,118475,94664.4,73750,30535.5,101419,31082.4,58564,27902.4,14878.5,13173.6,22644.9,8980.24,6364.2,3833.82,10406.1
1,1,2,1,1,1,2,1999,1,1999,"B","TIME",364587,411379,359993,287803,157036,124917,109092,129949,106614,84909.2,65920,27202.8,90082.6,27538.5,51778.6,24627.7,13114.4,11599,19920.7,7894.4,5591.57,12499.8
1,1,2,1,1,1,2,1999,1,1999.5,"M","TIME",329891,372229,325729,260397,142050,112925,98491.6,117086,95819.1,76107.3,58935,24264.8,80197.2,24477.1,45962.2,21838.2,11619.1,10269.6,17628.1,6982.86,4944.24,11047.3
1,1,2,1,1,1,2,2000,1,2000,"B","TIME",397256,298497,336804,294727,235601,128495,102084,88921.2,105496,86117.2,68217.9,52690.2,21644.1,71396.5,21756,40799.2,19364.7,10294.4,9092.58,15599.3,6176.58,14135.5
1,1,2,1,1,1,2,2000,1,2000.5,"M","TIME",359451,270089,304747,266660,213111,116146,92139.8,80078.4,94737.3,77102.3,60901.1,46918.5,19231.2,63323,19267.6,36090,17113.3,9090.67,8024.57,13760.4,5446.37,12457.5
1,1,2,1,1,1,2,2001,1,2001,"B","TIME",473815,325243,244385,275741,241266,192768,104985,83164.3,72115,85075.7,69031.1,54369.2,41779,17087.4,56162.4,17063.7,31924.3,15123.7,8027.72,7082,12138.3,15781.2
1,1,2,1,1,1,2,2001,1,2001.5,"M","TIME",428724,294290,221125,249484,218242,174262,94782.9,74931.6,64812.4,76255.1,61715,48495.7,37193.1,15187.2,49851.8,15130.4,28283.3,13389.8,7103.52,6263.99,10732.5,13946.8
1,1,2,1,1,1,2,2002,1,2002,"B","TIME",563043,387924,266283,200078,225727,197416,157532,85572.5,67513.9,58249.3,68349.1,55174.3,43256.8,33110.6,13498.4,44250.2,13416.1,25057.6,11854.7,6285.72,5540.46,21815.2
1,1,2,1,1,1,2,2002,1,2002.5,"M","TIME",509461,351006,240939,181027,204193,178481,142257,77135.1,60719.5,52260.9,61181,49286.5,38573.2,29482.9,12005.4,39318.4,11911.8,22234.5,10514,5572.71,4910.48,19326.1
1,1,2,1,1,1,2,2003,1,2003,"B","TIME",747624,460978,317602,218007,163791,184713,161362,128463,69529.6,54608.9,46888.1,54764.6,44027,34396.7,26252.7,10677.5,34936.3,10576.2,19729.5,9324.95,4940.58,21473.2
1,1,2,1,1,1,2,2003,1,2003.5,"M","TIME",676476,417108,287374,197250,148168,167009,145742,115837,62567.7,49033.5,42013,48979.1,39313.4,30674,23386.4,9503.52,31073.9,9401.75,17530.9,8282.92,4387.27,19060.7
1,1,2,1,1,1,2,2004,1,2004,"B","TIME",182899,612100,377412,260023,178470,134036,151002,131634,104453,56302.9,44027.4,37644.7,43804.8,35104.5,27354.1,20833,8458.65,27638.4,8357.73,15577.4,7357.34,20815.2
1,1,2,1,1,1,2,2004,1,2004.5,"M","TIME",165493,553846,341491,235262,161436,121163,136313,118577,93842.6,50440.7,39336.6,33553,38963.6,31171.9,24256.2,18453.2,7485.71,24442,7386.96,13761.8,6497.49,18373.1
1,1,2,1,1,1,2,2005,1,2005,"B","TIME",464110,149744,501137,308988,212859,146028,109526,123052,106815,84310.1,45188.8,35145.6,29906,34657.3,27679.8,21509.2,16345.2,6624.69,21615.2,6528.94,12157.8,21955.5
1,1,2,1,1,1,2,2005,1,2005.5,"M","TIME",419943,135493,453440,279565,192546,132010,98883.4,110873,96001,75571.3,40401.2,31350.3,26624.8,30805.2,24571.1,19073.5,14482,5865.59,19128.2,5775.24,10750.7,19404.9
1,1,2,1,1,1,2,2006,1,2006,"B","TIME",379928,379979,122598,410282,252944,174172,119337,89275.2,99898.4,86281.5,67738.3,36120.8,27964.9,23703.5,27381.3,21811.6,16913.5,12831.2,5193.48,16927.3,5108.55,26656.9
1,1,2,1,1,1,2,2006,1,2006.5,"M","TIME",343772,343816,110929,371210,228797,157431,107708,80391.5,89700.4,77237.2,60460.8,32156.4,24840.6,21016.9,24241.7,19287.5,14941.9,11326.8,4581.75,14926.1,4502.88,23483.3
1,1,2,1,1,1,2,2007,1,2007,"B","TIME",220937,311056,311095,100371,335859,206955,142300,97212.6,72391.8,80543.4,69141,53965.3,28627.1,22065.4,18634.7,21462.1,17055.5,13200.1,9998.7,4042.07,13161.6,24656.6
1,1,2,1,1,1,2,2007,1,2007.5,"M","TIME",199911,281453,281485,90811.8,303789,187048,128408,87506.1,64962.7,72040.1,61647,47981.4,25392.2,19533.4,16469.9,18944.3,15039.1,11629.9,8803.52,3557.04,11577.4,21675.7
1,1,2,1,1,1,2,2008,1,2008,"B","TIME",354935,180886,254667,254692,82163.2,274781,169056,115873,78768.8,58296,64434.5,54965.3,42661,22522.8,17291.9,14556.6,16721.9,13261.1,10246.5,7751.2,3130.2,29239.2
1,1,2,1,1,1,2,2008,1,2008.5,"M","TIME",321157,163671,230426,230430,74308.9,248258,152417,104126,70494.2,51944.6,57174.8,48591.3,37594.7,19796.2,15166.2,12745.3,14621.1,11582.3,8941.52,6759.31,2728.13,25463.1
1,1,2,1,1,1,2,2009,1,2009,"B","TIME",279107,290594,148094,208492,208479,67205.5,224295,137415,93570.3,63088.9,46285.2,50733,42956.5,33130.1,17399.6,13301.8,11159.3,12784.1,10116.1,7802.75,5894.35,24552.3
