Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom SPR_Implied Ntot SexRatio
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62009.6 75063.5 17354.8 156090 0.0999355 482668 0.71638 528029 0.498499
1 Model_Proj.dat 2014 59325.6 71788.5 16512.3 150224 0.099254 458620 0.717755 499504 0.498157
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62011.4 75065.6 17354.8 156092 0.0999328 486033 0.716385 528201 0.498499
1 Model_Proj.dat 2014 59352.5 71821.8 16512.3 150247 0.0992111 489319 0.717842 501124 0.498163
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62017.1 75072.7 17354.8 156099 0.099924 497174 0.716403 528771 0.498501
1 Model_Proj.dat 2014 59386.3 71863.6 16512.3 150265 0.0991572 483594 0.717951 500992 0.498163
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62011.3 75065.5 17354.8 156092 0.099933 485819 0.716385 528190 0.498499
1 Model_Proj.dat 2014 59337.7 71803.4 16512.3 150232 0.0992347 461866 0.717794 499715 0.498158
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62012.5 75067 17354.8 156094 0.0999311 488268 0.716389 528315 0.4985
1 Model_Proj.dat 2014 59352.7 71822 16512.3 150244 0.0992107 475397 0.717842 500444 0.498161
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62015.7 75070.9 17354.8 156097 0.0999262 494378 0.716399 528628 0.4985
1 Model_Proj.dat 2014 59378.1 71853.5 16512.3 150261 0.0991703 485561 0.717924 501053 0.498163
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62016.9 75072.4 17354.8 156098 0.0999244 496720 0.716402 528748 0.498501
1 Model_Proj.dat 2014 59384.1 71860.8 16512.3 150264 0.0991608 482080 0.717943 500908 0.498162
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62015.3 75070.5 17354.8 156097 0.0999267 493765 0.716398 528597 0.4985
1 Model_Proj.dat 2014 59382.9 71859.4 16512.3 150267 0.0991627 498778 0.71794 501720 0.498165
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62014.2 75069.1 17354.8 156095 0.0999284 491620 0.716394 528487 0.4985
1 Model_Proj.dat 2014 59369.1 71842.4 16512.3 150256 0.0991845 485816 0.717895 501026 0.498163
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62013.8 75068.6 17354.8 156095 0.0999291 490801 0.716393 528445 0.4985
1 Model_Proj.dat 2014 59363.8 71835.7 16512.3 150251 0.099193 480671 0.717878 500750 0.498162
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62011.2 75065.4 17354.8 156092 0.0999331 485661 0.716385 528182 0.498499
1 Model_Proj.dat 2014 59340.9 71807.4 16512.3 150235 0.0992297 469044 0.717804 500081 0.498159
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62013.7 75068.4 17354.8 156095 0.0999293 490524 0.716392 528431 0.4985
1 Model_Proj.dat 2014 59360.2 71831.3 16512.3 150248 0.0991987 475512 0.717867 500482 0.498161
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62010.2 75064.2 17354.8 156091 0.0999346 483788 0.716382 528086 0.498499
1 Model_Proj.dat 2014 59331.1 71795.3 16512.3 150228 0.0992453 462125 0.717773 499699 0.498158
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62015.4 75070.6 17354.8 156097 0.0999267 493859 0.716398 528602 0.4985
1 Model_Proj.dat 2014 59377.6 71852.8 16512.3 150261 0.099171 487870 0.717923 501163 0.498163
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62017.3 75073 17354.8 156099 0.0999237 497654 0.716404 528796 0.498501
1 Model_Proj.dat 2014 59395.1 71874.5 16512.3 150274 0.0991432 497604 0.717979 501717 0.498165
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62012.3 75066.8 17354.8 156093 0.0999314 487923 0.716388 528298 0.498499
1 Model_Proj.dat 2014 59347 71815 16512.3 150238 0.0992198 466530 0.717824 499985 0.498159
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62011.4 75065.6 17354.8 156092 0.0999328 486058 0.716385 528202 0.498499
1 Model_Proj.dat 2014 59344.5 71811.9 16512.3 150238 0.0992238 473629 0.717816 500321 0.49816
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62011.2 75065.4 17354.8 156092 0.0999331 485699 0.716385 528184 0.498499
1 Model_Proj.dat 2014 59347.4 71815.5 16512.3 150242 0.0992193 481540 0.717825 500721 0.498161
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62011.9 75066.3 17354.8 156093 0.099932 487124 0.716387 528257 0.498499
1 Model_Proj.dat 2014 59348.5 71816.8 16512.3 150241 0.0992175 474466 0.717829 500380 0.49816
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
1 Model_Proj.dat 2013 62013.2 75067.9 17354.8 156094 0.09993 489593 0.716391 528383 0.4985
1 Model_Proj.dat 2014 59352.7 71822 16512.3 150241 0.0992108 466770 0.717842 500021 0.498159
1 Model_Proj.dat 2012 63029.9 76331.9 11367.5 155439 0.063905 501407 0.797368 535402 0.498104
