Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom SPR_Implied Ntot SexRatio
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59913.8 72587.1 11307.5 151302 0.0672333 468634 0.789242 498155 0.497442
1 Model_Proj.dat 2016 57736.1 69931.5 10312.9 144689 0.0635095 455710 0.798476 470926 0.497278
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59915.3 72589 11307.5 151304 0.0672317 472017 0.789246 498330 0.497442
1 Model_Proj.dat 2016 57760.2 69961.4 10312.9 144713 0.0634848 486565 0.798538 472565 0.497288
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59920.3 72595.2 11307.5 151310 0.0672264 483222 0.789259 498907 0.497445
1 Model_Proj.dat 2016 57791.6 70000.4 10312.9 144730 0.0634524 480738 0.79862 472430 0.497287
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59915.2 72588.9 11307.5 151303 0.0672318 471801 0.789246 498319 0.497442
1 Model_Proj.dat 2016 57747.2 69945.3 10312.9 144697 0.0634981 458954 0.798505 471140 0.497279
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59916.3 72590.3 11307.5 151305 0.0672306 474264 0.789249 498445 0.497443
1 Model_Proj.dat 2016 57760.7 69962.1 10312.9 144709 0.0634842 472546 0.79854 471876 0.497284
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59919 72593.7 11307.5 151308 0.0672277 480408 0.789256 498762 0.497445
1 Model_Proj.dat 2016 57784 69990.9 10312.9 144726 0.0634603 482731 0.7986 472491 0.497287
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59920.1 72595 11307.5 151309 0.0672266 482765 0.789259 498883 0.497445
1 Model_Proj.dat 2016 57789.6 69997.8 10312.9 144729 0.0634546 479218 0.798614 472345 0.497286
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59918.8 72593.3 11307.5 151308 0.067228 479792 0.789255 498730 0.497444
1 Model_Proj.dat 2016 57788.1 69996 10312.9 144733 0.0634561 496029 0.79861 473167 0.497291
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59917.8 72592.1 11307.5 151307 0.067229 477635 0.789253 498619 0.497444
1 Model_Proj.dat 2016 57775.7 69980.6 10312.9 144721 0.0634688 483004 0.798578 472464 0.497287
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59917.4 72591.7 11307.5 151306 0.0672294 476811 0.789252 498577 0.497444
1 Model_Proj.dat 2016 57770.9 69974.6 10312.9 144717 0.0634738 477835 0.798566 472186 0.497286
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59915.1 72588.8 11307.5 151303 0.0672318 471643 0.789246 498310 0.497442
1 Model_Proj.dat 2016 57749.9 69948.7 10312.9 144701 0.0634953 466173 0.798512 471509 0.497282
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59917.3 72591.5 11307.5 151306 0.0672295 476533 0.789251 498562 0.497444
1 Model_Proj.dat 2016 57767.7 69970.7 10312.9 144713 0.063477 472647 0.798558 471915 0.497284
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59914.3 72587.8 11307.5 151302 0.0672327 469759 0.789244 498213 0.497442
1 Model_Proj.dat 2016 57741.1 69937.7 10312.9 144693 0.0635044 459227 0.798489 471123 0.497279
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59918.8 72593.4 11307.5 151308 0.067228 479887 0.789255 498735 0.497444
1 Model_Proj.dat 2016 57783.4 69990.2 10312.9 144727 0.0634609 485056 0.798598 472603 0.497288
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59920.5 72595.5 11307.5 151310 0.0672262 483704 0.78926 498932 0.497445
1 Model_Proj.dat 2016 57799.4 70010 10312.9 144739 0.0634444 494824 0.79864 473163 0.497291
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59916.1 72590.1 11307.5 151305 0.0672308 473916 0.789248 498427 0.497443
1 Model_Proj.dat 2016 57755.7 69955.8 10312.9 144703 0.0634894 463631 0.798527 471412 0.497281
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59915.3 72589 11307.5 151304 0.0672317 472041 0.789246 498331 0.497442
1 Model_Proj.dat 2016 57753.2 69952.7 10312.9 144704 0.0634919 470781 0.79852 471752 0.497283
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59915.1 72588.8 11307.5 151303 0.0672318 471680 0.789246 498312 0.497442
1 Model_Proj.dat 2016 57755.7 69955.8 10312.9 144708 0.0634894 478741 0.798527 472157 0.497285
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59915.8 72589.6 11307.5 151304 0.0672312 473113 0.789247 498386 0.497443
1 Model_Proj.dat 2016 57756.8 69957.2 10312.9 144706 0.0634882 471617 0.79853 471811 0.497283
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59916.9 72591 11307.5 151305 0.06723 475596 0.78925 498514 0.497443
1 Model_Proj.dat 2016 57760.9 69962.3 10312.9 144707 0.063484 463864 0.79854 471449 0.497281
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59917.9 72592.2 11307.5 151307 0.0672289 477820 0.789253 498628 0.497444
1 Model_Proj.dat 2016 57776.8 69982 10312.9 144722 0.0634677 484274 0.798581 472533 0.497288
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59920.8 72595.9 11307.5 151310 0.0672259 484366 0.78926 498966 0.497446
1 Model_Proj.dat 2016 57797.5 70007.7 10312.9 144736 0.0634464 486159 0.798635 472726 0.497289
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59914.8 72588.4 11307.5 151303 0.0672322 470979 0.789245 498276 0.497442
1 Model_Proj.dat 2016 57748.7 69947.2 10312.9 144700 0.0634965 468011 0.798509 471594 0.497282
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59913.4 72586.7 11307.5 151301 0.0672336 467888 0.789241 498117 0.497441
1 Model_Proj.dat 2016 57751.2 69950.3 10312.9 144709 0.063494 494551 0.798515 472915 0.49729
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
1 Model_Proj.dat 2015 59920.8 72595.9 11307.5 151310 0.0672258 484462 0.78926 498971 0.497446
1 Model_Proj.dat 2016 57800.6 70011.5 10312.9 144739 0.0634433 492234 0.798643 473041 0.497291
1 Model_Proj.dat 2014 62852.8 76176.8 16512.3 159064 0.0943845 487040 0.728078 532198 0.497936
