Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom SPR_Implied Ntot SexRatio
1 Model_Proj.dat 2021 62445.2 75715.3 10259 150097 0.0559957 595026 0.811846 528712 0.496539
1 Model_Proj.dat 2022 64192.8 77851.7 14659 155158 0.0783371 602909 0.755574 551051 0.496976
1 Model_Proj.dat 2023 65259.6 79151.8 11129 158908 0.0582276 597577 0.80584 566298 0.497038
1 Model_Proj.dat 2024 66685.6 80869.5 11129 164419 0.0569361 588968 0.809304 582331 0.497321
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446.1 75716.4 10259 150098 0.055995 597057 0.811848 528818 0.49654
1 Model_Proj.dat 2022 64196.8 77856.6 14659 155159 0.0783325 598540 0.755584 550855 0.496975
1 Model_Proj.dat 2023 65264.9 79158.4 11129 158907 0.058223 587253 0.805852 565840 0.497036
1 Model_Proj.dat 2024 66659.5 80836.9 11129 164410 0.0569568 586673 0.809248 582067 0.49732
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62452 75723.7 10259 150106 0.0559899 610951 0.811861 529538 0.496545
1 Model_Proj.dat 2022 64252.6 77925.7 14659 155206 0.0782677 635829 0.755736 552994 0.496987
1 Model_Proj.dat 2023 65552.1 79513.7 11129 159105 0.0579821 651225 0.806496 570680 0.497062
1 Model_Proj.dat 2024 67641.7 82050.9 11129 165083 0.0561734 660486 0.811364 591572 0.49737
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446 75716.3 10259 150098 0.055995 596899 0.811848 528809 0.49654
1 Model_Proj.dat 2022 64199.2 77859.6 14659 155163 0.0783296 605278 0.755591 551202 0.496977
1 Model_Proj.dat 2023 65291.3 79191.1 11129 158931 0.0582008 607843 0.805911 566997 0.497042
1 Model_Proj.dat 2024 66796.2 81006.1 11129 164499 0.0568469 604890 0.809544 583761 0.497329
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62452.3 75724.1 10259 150107 0.0559897 611574 0.811862 529571 0.496545
1 Model_Proj.dat 2022 64249.7 77922.2 14659 155201 0.078271 624935 0.755728 552438 0.496984
1 Model_Proj.dat 2023 65514.7 79467.3 11129 159071 0.0580133 620897 0.806412 568990 0.497053
1 Model_Proj.dat 2024 67428.5 81787 11129 164937 0.0563408 607235 0.810911 587699 0.497352
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62450.9 75722.4 10259 150105 0.0559909 608409 0.811859 529406 0.496544
1 Model_Proj.dat 2022 64238.1 77907.8 14659 155192 0.0782845 618994 0.755697 552083 0.496982
1 Model_Proj.dat 2023 65462.8 79403.1 11129 159039 0.0580568 620777 0.806296 568675 0.497051
1 Model_Proj.dat 2024 67285 81609.8 11129 164842 0.0564549 615646 0.810603 587233 0.497348
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62447.1 75717.7 10259 150100 0.0559941 599468 0.81185 528943 0.496541
1 Model_Proj.dat 2022 64205.5 77867.4 14659 155166 0.0783224 602671 0.755608 551104 0.496977
1 Model_Proj.dat 2023 65309 79212.9 11129 158939 0.0581859 600649 0.805951 566765 0.497041
1 Model_Proj.dat 2024 66809.2 81022 11129 164513 0.0568359 595664 0.809574 583389 0.497327
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62456.2 75728.9 10259 150112 0.0559864 620661 0.811871 530042 0.496548
1 Model_Proj.dat 2022 64283 77963.3 14659 155228 0.0782325 641754 0.755818 553444 0.49699
1 Model_Proj.dat 2023 65677.4 79668.7 11129 159182 0.0578776 654968 0.806776 571641 0.497068
1 Model_Proj.dat 2024 67969.7 82455.8 11129 165319 0.0559157 665223 0.812063 593777 0.497382
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62453.3 75725.3 10259 150108 0.0559889 613900 0.811864 529691 0.496546
1 Model_Proj.dat 2022 64260.4 77935.4 14659 155211 0.0782586 634338 0.755757 552960 0.496987
1 Model_Proj.dat 2023 65576.3 79543.6 11129 159116 0.0579619 642016 0.80655 570387 0.497061
1 Model_Proj.dat 2024 67670.6 82086.3 11129 165107 0.0561502 650358 0.811427 591260 0.497369
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62450.3 75721.7 10259 150104 0.0559914 607003 0.811858 529333 0.496543
1 Model_Proj.dat 2022 64229.9 77897.6 14659 155184 0.0782941 609159 0.755674 551552 0.496979
1 Model_Proj.dat 2023 65409.9 79337.7 11129 159000 0.0581011 599334 0.806178 567319 0.497044
1 Model_Proj.dat 2024 67071.7 81346 11129 164700 0.0566245 597671 0.810144 585083 0.497338
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62445.1 75715.1 10259 150097 0.0559958 594696 0.811846 528695 0.496539
1 Model_Proj.dat 2022 64188.4 77846.3 14659 155153 0.0783422 594874 0.755562 550630 0.496974
1 Model_Proj.dat 2023 65233.2 79119.2 11129 158891 0.0582497 598461 0.805781 566203 0.497037
1 Model_Proj.dat 2024 66594.2 80756.4 11129 164366 0.05701 595159 0.809105 582054 0.497319
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62445.4 75715.6 10259 150098 0.0559955 595513 0.811846 528737 0.496539
1 Model_Proj.dat 2022 64189.1 77847.1 14659 155152 0.0783414 590958 0.755564 550439 0.496973
1 Model_Proj.dat 2023 65224 79107.8 11129 158880 0.0582574 582254 0.80576 565361 0.497033
1 Model_Proj.dat 2024 66517.4 80661.4 11129 164315 0.0570719 575573 0.808938 580652 0.497313
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62451 75722.4 10259 150105 0.0559908 608466 0.811859 529409 0.496544
1 Model_Proj.dat 2022 64237.2 77906.7 14659 155191 0.0782855 616539 0.755694 551956 0.496981
1 Model_Proj.dat 2023 65451.8 79389.5 11129 159029 0.058066 610092 0.806271 568088 0.497048
1 Model_Proj.dat 2024 67221.6 81531.3 11129 164797 0.0565051 598573 0.810467 586028 0.497343
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62447.3 75717.9 10259 150100 0.0559939 599969 0.811851 528969 0.496541
1 Model_Proj.dat 2022 64206.9 77869.2 14659 155167 0.0783207 602756 0.755612 551116 0.496977
1 Model_Proj.dat 2023 65312.2 79216.8 11129 158939 0.0581832 594668 0.805958 566491 0.497039
1 Model_Proj.dat 2024 66798.5 81008.7 11129 164503 0.0568444 578388 0.809551 582488 0.497323
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62449.4 75720.5 10259 150103 0.0559921 604852 0.811855 529222 0.496543
1 Model_Proj.dat 2022 64228.9 77896.4 14659 155187 0.0782952 621285 0.755672 552149 0.496982
1 Model_Proj.dat 2023 65432.2 79365.3 11129 159023 0.0580825 625269 0.806227 568693 0.497051
1 Model_Proj.dat 2024 67235 81548.3 11129 164801 0.0564952 624263 0.810494 587360 0.497348
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62450.3 75721.6 10259 150104 0.0559914 606931 0.811857 529330 0.496543
1 Model_Proj.dat 2022 64240.4 77910.6 14659 155198 0.0782818 634298 0.755703 552855 0.496986
1 Model_Proj.dat 2023 65506.5 79457.3 11129 159080 0.0580203 658243 0.806394 570741 0.497062
1 Model_Proj.dat 2024 67551.1 81939.1 11129 165021 0.0562454 683052 0.811169 592122 0.497371
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62451.1 75722.7 10259 150105 0.0559907 608898 0.811859 529432 0.496544
1 Model_Proj.dat 2022 64238.9 77908.7 14659 155192 0.0782837 617469 0.755699 552011 0.496982
1 Model_Proj.dat 2023 65463.1 79403.5 11129 159039 0.0580565 619238 0.806297 568607 0.497051
1 Model_Proj.dat 2024 67279.6 81603.1 11129 164842 0.056459 623146 0.810591 587568 0.49735
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62445.1 75715.1 10259 150097 0.0559958 594725 0.811846 528697 0.496539
1 Model_Proj.dat 2022 64193.2 77852.2 14659 155159 0.0783366 605842 0.755575 551199 0.496977
1 Model_Proj.dat 2023 65264.8 79158.2 11129 158912 0.0582232 597832 0.805851 566334 0.497038
1 Model_Proj.dat 2024 66722 80914.5 11129 164448 0.0569069 615087 0.809383 583848 0.497328
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62447 75717.6 10259 150100 0.0559941 599347 0.81185 528936 0.496541
1 Model_Proj.dat 2022 64202.8 77864.1 14659 155163 0.0783254 597299 0.755601 550824 0.496975
1 Model_Proj.dat 2023 65284.4 79182.5 11129 158917 0.0582065 582381 0.805896 565729 0.497035
1 Model_Proj.dat 2024 66684.1 80867.2 11129 164428 0.0569364 570872 0.809303 581441 0.497318
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62447.7 75718.4 10259 150101 0.0559936 600821 0.811852 529013 0.496541
1 Model_Proj.dat 2022 64209.7 77872.6 14659 155169 0.0783175 603474 0.755619 551166 0.496977
1 Model_Proj.dat 2023 65326.6 79234.7 11129 158950 0.058171 601705 0.805991 566926 0.497042
1 Model_Proj.dat 2024 66861.7 81086.8 11129 164554 0.0567935 609255 0.809688 584373 0.497332
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62447.3 75717.9 10259 150100 0.0559939 599921 0.811851 528966 0.496541
1 Model_Proj.dat 2022 64203.8 77865.3 14659 155163 0.0783243 595751 0.755603 550752 0.496975
1 Model_Proj.dat 2023 65287.6 79186.4 11129 158920 0.0582039 585383 0.805903 565902 0.497036
1 Model_Proj.dat 2024 66690.5 80875.1 11129 164434 0.0569312 570744 0.809317 581459 0.497318
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446 75716.3 10259 150098 0.055995 596921 0.811848 528810 0.49654
1 Model_Proj.dat 2022 64194.9 77854.3 14659 155157 0.0783346 595167 0.755579 550678 0.496974
1 Model_Proj.dat 2023 65258.8 79150.8 11129 158907 0.0582281 599149 0.805838 566398 0.497038
1 Model_Proj.dat 2024 66659.8 80837.4 11129 164416 0.0569566 602388 0.809249 582802 0.497324
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62451.5 75723.1 10259 150106 0.0559904 609691 0.81186 529473 0.496544
1 Model_Proj.dat 2022 64248.4 77920.5 14659 155203 0.0782726 634432 0.755724 552903 0.496987
1 Model_Proj.dat 2023 65530.9 79487.5 11129 159090 0.0579999 643434 0.806448 570168 0.497059
1 Model_Proj.dat 2024 67567.5 81959.1 11129 165029 0.0562319 651012 0.811206 590675 0.497365
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62448.6 75719.5 10259 150102 0.0559928 602938 0.811854 529123 0.496542
1 Model_Proj.dat 2022 64218.9 77884 14659 155177 0.0783068 610735 0.755644 551574 0.496979
1 Model_Proj.dat 2023 65383.9 79305.6 11129 158994 0.0581229 632510 0.806119 568779 0.497051
1 Model_Proj.dat 2024 67106.6 81389.7 11129 164730 0.0565977 661383 0.810217 588363 0.497352
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62450.7 75722.1 10259 150104 0.0559911 607842 0.811858 529377 0.496544
1 Model_Proj.dat 2022 64238.5 77908.2 14659 155194 0.0782841 623603 0.755697 552314 0.496983
1 Model_Proj.dat 2023 65473.8 79416.8 11129 159050 0.0580476 630086 0.806321 569186 0.497054
1 Model_Proj.dat 2024 67354.2 81695.5 11129 164887 0.0564003 630932 0.81075 588398 0.497354
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446.8 75717.3 10259 150099 0.0559944 598726 0.811849 528904 0.49654
1 Model_Proj.dat 2022 64199.4 77859.8 14659 155160 0.0783294 593446 0.755591 550615 0.496974
1 Model_Proj.dat 2023 65265 79158.4 11129 158904 0.0582229 578792 0.805852 565443 0.497034
1 Model_Proj.dat 2024 66613.1 80779.5 11129 164381 0.0569938 565242 0.809148 580732 0.497314
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446.9 75717.4 10259 150100 0.0559942 599047 0.81185 528921 0.496541
1 Model_Proj.dat 2022 64206.9 77869.2 14659 155169 0.0783207 608899 0.755612 551421 0.496978
1 Model_Proj.dat 2023 65325.6 79233.5 11129 158952 0.0581719 608550 0.805988 567237 0.497043
1 Model_Proj.dat 2024 66894.9 81128 11129 164568 0.0567673 608728 0.809759 584553 0.497333
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62443.5 75713.1 10259 150095 0.0559972 590946 0.811842 528500 0.496538
1 Model_Proj.dat 2022 64173.6 77827.9 14659 155141 0.0783594 585279 0.755521 550077 0.496971
1 Model_Proj.dat 2023 65153.9 79021 11129 158835 0.0583166 573829 0.805602 564521 0.497028
1 Model_Proj.dat 2024 66308.8 80403.7 11129 164168 0.0572421 565311 0.80848 578898 0.497303
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446.8 75717.2 10259 150099 0.0559944 598672 0.811849 528901 0.49654
1 Model_Proj.dat 2022 64202.4 77863.6 14659 155164 0.0783259 600824 0.7556 550997 0.496976
1 Model_Proj.dat 2023 65292.1 79192.1 11129 158926 0.0582 594114 0.805913 566343 0.497038
1 Model_Proj.dat 2024 66745 80942.7 11129 164468 0.0568876 584812 0.809435 582479 0.497323
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62445.3 75715.4 10259 150097 0.0559956 595237 0.811846 528723 0.496539
1 Model_Proj.dat 2022 64189.3 77847.3 14659 155153 0.0783412 593243 0.755564 550553 0.496974
1 Model_Proj.dat 2023 65228.7 79113.5 11129 158884 0.0582535 584895 0.80577 565513 0.497034
1 Model_Proj.dat 2024 66540.3 80689.7 11129 164326 0.0570534 569454 0.808988 580490 0.497312
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446.7 75717.2 10259 150099 0.0559944 598642 0.811849 528900 0.49654
1 Model_Proj.dat 2022 64202.1 77863.2 14659 155163 0.0783263 600357 0.755599 550972 0.496976
1 Model_Proj.dat 2023 65295.6 79196.3 11129 158932 0.0581972 606074 0.805921 566954 0.497042
1 Model_Proj.dat 2024 66784.8 80991.9 11129 164501 0.0568557 611405 0.809521 583998 0.49733
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62456.5 75729.2 10259 150112 0.0559862 621306 0.811872 530075 0.496548
1 Model_Proj.dat 2022 64288 77969.5 14659 155233 0.0782268 649027 0.755832 553831 0.496992
1 Model_Proj.dat 2023 65709 79707.7 11129 159205 0.0578514 663258 0.806846 572223 0.497071
1 Model_Proj.dat 2024 68093.3 82608.6 11129 165399 0.0558197 673212 0.812323 594919 0.497388
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62444.1 75713.9 10259 150096 0.0559966 592451 0.811843 528579 0.496538
1 Model_Proj.dat 2022 64179.9 77835.7 14659 155146 0.0783521 589901 0.755538 550339 0.496972
1 Model_Proj.dat 2023 65183 79057.1 11129 158852 0.058292 572231 0.805668 564612 0.497029
1 Model_Proj.dat 2024 66390.2 80504.2 11129 164219 0.0571756 557054 0.808659 579000 0.497304
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446.6 75717 10259 150099 0.0559945 598240 0.811849 528879 0.49654
1 Model_Proj.dat 2022 64205.8 77867.8 14659 155169 0.078322 611741 0.755609 551557 0.496979
1 Model_Proj.dat 2023 65334.4 79244.4 11129 158964 0.0581646 630690 0.806008 568371 0.497049
1 Model_Proj.dat 2024 66984.1 81238.5 11129 164632 0.0566962 644475 0.809951 586808 0.497343
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62449.8 75720.9 10259 150103 0.0559919 605664 0.811856 529264 0.496543
1 Model_Proj.dat 2022 64224.7 77891.2 14659 155180 0.0783001 606057 0.75566 551371 0.496978
1 Model_Proj.dat 2023 65387.7 79310.2 11129 158987 0.0581197 602619 0.806128 567350 0.497044
1 Model_Proj.dat 2024 67015.8 81277.1 11129 164664 0.0566694 605307 0.810023 585106 0.497337
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62448.2 75719 10259 150101 0.0559932 601923 0.811853 529070 0.496542
1 Model_Proj.dat 2022 64213.8 77877.7 14659 155173 0.0783127 605675 0.755631 551296 0.496978
1 Model_Proj.dat 2023 65341.3 79252.9 11129 158956 0.0581587 592916 0.806024 566580 0.49704
1 Model_Proj.dat 2024 66874 81102 11129 164554 0.0567833 574206 0.809716 582749 0.497325
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62447.8 75718.5 10259 150101 0.0559935 601017 0.811852 529023 0.496541
1 Model_Proj.dat 2022 64211.9 77875.3 14659 155172 0.078315 607219 0.755625 551363 0.496978
1 Model_Proj.dat 2023 65339.4 79250.5 11129 158958 0.0581603 601308 0.806019 566974 0.497042
1 Model_Proj.dat 2024 66904.2 81139.3 11129 164578 0.0567595 603298 0.80978 584350 0.497332
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446.6 75717.1 10259 150099 0.0559945 598410 0.811849 528888 0.49654
1 Model_Proj.dat 2022 64200.4 77861.1 14659 155162 0.0783283 597879 0.755594 550840 0.496975
1 Model_Proj.dat 2023 65282.8 79180.5 11129 158922 0.0582079 598833 0.805892 566526 0.497039
1 Model_Proj.dat 2024 66728.5 80922.3 11129 164464 0.056901 605919 0.809399 583398 0.497327
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62443.3 75713 10259 150095 0.0559973 590636 0.811842 528484 0.496538
1 Model_Proj.dat 2022 64171.8 77825.7 14659 155139 0.0783615 583240 0.755517 549966 0.49697
1 Model_Proj.dat 2023 65143.4 79008 11129 158827 0.0583255 570827 0.805578 564314 0.497027
1 Model_Proj.dat 2024 66272.4 80358.7 11129 164146 0.0572719 571200 0.8084 578970 0.497303
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62445 75715.1 10259 150097 0.0559958 594667 0.811845 528694 0.496539
1 Model_Proj.dat 2022 64186.6 77844 14659 155151 0.0783443 590762 0.755557 550416 0.496973
1 Model_Proj.dat 2023 65209.6 79090 11129 158868 0.0582695 571754 0.805728 564754 0.49703
1 Model_Proj.dat 2024 66450.5 80578.6 11129 164261 0.0571262 545667 0.808792 578802 0.497304
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62446.5 75716.9 10259 150099 0.0559946 598002 0.811849 528866 0.49654
1 Model_Proj.dat 2022 64200.6 77861.4 14659 155163 0.078328 601174 0.755595 551005 0.496976
1 Model_Proj.dat 2023 65285.5 79183.8 11129 158922 0.0582057 593403 0.805898 566264 0.497038
1 Model_Proj.dat 2024 66737.2 80933.1 11129 164466 0.056894 602774 0.809417 583322 0.497327
1 Model_Proj.dat 2020 60927.1 73846.1 9392 146307 0.052417 591002 0.821671 507275 0.495962
1 Model_Proj.dat 2021 62447 75717.6 10259 150100 0.0559942 599276 0.81185 528933 0.496541
1 Model_Proj.dat 2022 64204 77865.5 14659 155165 0.0783241 600508 0.755604 550989 0.496976
1 Model_Proj.dat 2023 65294.9 79195.4 11129 158926 0.0581977 587124 0.805919 566018 0.497037
1 Model_Proj.dat 2024 66738.8 80934.9 11129 164466 0.0568925 588773 0.809421 582652 0.497324
