Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom SPR_Implied Ntot SexRatio
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68322 82760.1 19557.9 160228 0.108714 587399 0.710858 554076 0.498564
1 Model_Proj.dat 2010 67999.9 82388.8 20127.1 158656 0.112593 560075 0.703683 552677 0.498819
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68323.8 82762.3 19557.9 160230 0.108711 590782 0.710863 554254 0.498565
1 Model_Proj.dat 2010 68027.6 82423 20127.1 158680 0.112549 591299 0.703764 554363 0.498823
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68329.6 82769.5 19557.9 160236 0.108702 602058 0.71088 554848 0.498566
1 Model_Proj.dat 2010 68063.4 82467.3 20127.1 158699 0.112493 585898 0.703868 554223 0.498823
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68323.6 82762.1 19557.9 160230 0.108711 590567 0.710863 554243 0.498565
1 Model_Proj.dat 2010 68012.5 82404.4 20127.1 158664 0.112573 563463 0.70372 552896 0.49882
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68324.9 82763.7 19557.9 160231 0.108709 593037 0.710866 554373 0.498565
1 Model_Proj.dat 2010 68028 82423.6 20127.1 158676 0.112549 577212 0.703765 553651 0.498822
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68328.1 82767.6 19557.9 160235 0.108704 599220 0.710875 554698 0.498566
1 Model_Proj.dat 2010 68054.6 82456.5 20127.1 158694 0.112506 587744 0.703843 554284 0.498823
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68329.3 82769.2 19557.9 160236 0.108703 601597 0.710879 554824 0.498566
1 Model_Proj.dat 2010 68061 82464.4 20127.1 158697 0.112496 584350 0.703861 554136 0.498823
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68327.8 82767.2 19557.9 160235 0.108705 598599 0.710875 554666 0.498566
1 Model_Proj.dat 2010 68059.4 82462.4 20127.1 158700 0.112499 601140 0.703856 554981 0.498824
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68326.7 82765.9 19557.9 160233 0.108707 596427 0.710871 554551 0.498565
1 Model_Proj.dat 2010 68045.1 82444.8 20127.1 158689 0.112522 587894 0.703815 554256 0.498823
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68326.2 82765.3 19557.9 160233 0.108707 595598 0.71087 554508 0.498565
1 Model_Proj.dat 2010 68039.6 82437.9 20127.1 158684 0.11253 582647 0.703799 553969 0.498822
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68323.6 82762 19557.9 160230 0.108711 590408 0.710863 554235 0.498565
1 Model_Proj.dat 2010 68015.7 82408.3 20127.1 158667 0.112568 570694 0.703729 553274 0.498821
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68326.1 82765.2 19557.9 160233 0.108707 595318 0.71087 554493 0.498565
1 Model_Proj.dat 2010 68035.9 82433.4 20127.1 158681 0.112536 577416 0.703788 553691 0.498822
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68322.6 82760.8 19557.9 160229 0.108713 588523 0.71086 554135 0.498564
1 Model_Proj.dat 2010 68005.6 82395.9 20127.1 158660 0.112584 563644 0.7037 552879 0.49882
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
1 Model_Proj.dat 2009 68327.8 82767.3 19557.9 160235 0.108705 598695 0.710875 554671 0.498566
1 Model_Proj.dat 2010 68054 82455.7 20127.1 158694 0.112507 590062 0.703841 554399 0.498823
1 Model_Proj.dat 2008 69880.7 84613.3 24539.8 165466 0.134 614572 0.666629 565902 0.498689
