"metric","2017","2018"
"Fabc",0.358454,0.358454
"Fofl",0.443921,0.443921
"SSBF100",196989000,196989000
"SSBFabc",78795700,78795700
"SSBFofl",68946200,68946200
"SSBMean",146814000,142160000
"Catch",9110900,11006600
"ABC",58085600,57274700
"OFL",70312500,69349900
"SSB",146814000,142160000
"TotBiom",510883000,517997000
