"metric","2025","2026"
"TotBiom",784048,813988
"SSBMean",203938,218878
"SSBF100",245329.5,245329.5
"SSBFabc",98132,98132
"SSBFofl",85865.5,85865.5
"Fofl",0.438365,0.438365
"Fabc",0.356061,0.356061
"Fabc",0.356061,0.356061
"OFL",96099.4,100224
"ABC",79452.7,82904.7
"ABC",79452.7,82904.7
