"metric","2025","2026"
"TotBiom",616018,651983
"SSBMean",149372,154442
"SSBF100",205091.5,205091.5
"SSBFabc",82036.5,82036.5
"SSBFofl",71782,71782
"Fofl",0.455889,0.455889
"Fabc",0.368177,0.368177
"Fabc",0.368177,0.368177
"OFL",68998.8,73306.9
"ABC",56798.7,60369.5
"ABC",56798.7,60369.5
