"metric","2025","2026"
"TotBiom",792890,823385
"SSBMean",204328,219898
"SSBF100",245942,245942
"SSBFabc",98376.5,98376.5
"SSBFofl",86079.5,86079.5
"Fofl",0.426077,0.426077
"Fabc",0.346385,0.346385
"Fabc",0.346385,0.346385
"OFL",96197.7,100528
"ABC",79580.9,83205.2
"ABC",79580.9,83205.2
