"metric","2025","2026"
"TotBiom",786171,815506
"SSBMean",204967,219682
"SSBF100",245329.5,245329.5
"SSBFabc",98132,98132
"SSBFofl",85865.5,85865.5
"Fofl",0.438365,0.438365
"Fabc",0.356061,0.356061
"Fabc",0.356061,0.356061
"OFL",96514.6,100543
"ABC",79797.5,83170.3
"ABC",79797.5,83170.3
