National Marine Fisheries Service
P.O. Box 21668
Juneau AK  99802-1668

2021 Bering Sea Aleutian Islands Weekly Catch

Through 2021-10-23

Weight in metric tons
Does not include catch of CDQ allocated species.  See Table 1 of the final harvest specifications for CDQ allocated species.
Screened for confidentiality - three or more processors reporting for each row 


ACCOUNT NAME,WEEK END DATE,METRIC TONS
BSAI Other Flatfish,5/29/21,174
BSAI Other Flatfish,6/5/21,109
BSAI Other Flatfish,6/12/21,49
BSAI Other Flatfish,6/19/21,75
BSAI Other Flatfish,6/26/21,46
BSAI Other Flatfish,7/3/21,36
BSAI Other Flatfish,7/10/21,31
BSAI Other Flatfish,7/17/21,28
BSAI Other Flatfish,7/24/21,22
BSAI Other Flatfish,7/31/21,29
BSAI Other Flatfish,8/7/21,60
BSAI Other Flatfish,8/14/21,64
BSAI Other Flatfish,8/21/21,52
BSAI Other Flatfish,8/28/21,27
BSAI Other Flatfish,9/4/21,15
BSAI Other Flatfish,9/11/21,25
BSAI Other Flatfish,9/18/21,21
BSAI Other Flatfish,9/25/21,10
BSAI Other Flatfish,10/2/21,21
BSAI Other Flatfish,10/9/21,13
BSAI Other Flatfish,10/16/21,9
BSAI Other Flatfish,10/23/21,19
BSAI Pcod HAL CP,1/2/21,67
BSAI Pcod HAL CP,1/9/21,654
BSAI Pcod HAL CP,1/16/21,1233
BSAI Pcod HAL CP,1/23/21,1641
BSAI Pcod HAL CP,1/30/21,2032
BSAI Pcod HAL CP,2/6/21,1809
BSAI Pcod HAL CP,2/13/21,1194
BSAI Pcod HAL CP,2/20/21,1421
BSAI Pcod HAL CP,2/27/21,1835
BSAI Pcod HAL CP,3/6/21,813
BSAI Pcod HAL CP,3/13/21,1581
BSAI Pcod HAL CP,3/20/21,2019
BSAI Pcod HAL CP,3/27/21,1739
BSAI Pcod HAL CP,4/3/21,1622
BSAI Pcod HAL CP,4/10/21,1541
BSAI Pcod HAL CP,4/17/21,1291
BSAI Pcod HAL CP,4/24/21,878
BSAI Pcod HAL CP,5/1/21,520
BSAI Pcod HAL CP,5/8/21,407
BSAI Pcod HAL CP,5/15/21,587
BSAI Pcod HAL CP,5/22/21,531
BSAI Pcod HAL CP,5/29/21,527
BSAI Pcod HAL CP,6/5/21,398
BSAI Pcod HAL CP,6/12/21,831
BSAI Pcod HAL CP,6/19/21,1548
BSAI Pcod HAL CP,6/26/21,1414
BSAI Pcod HAL CP,7/3/21,1683
BSAI Pcod HAL CP,7/10/21,1660
BSAI Pcod HAL CP,7/17/21,2094
BSAI Pcod HAL CP,7/24/21,1485
BSAI Pcod HAL CP,7/31/21,1309
BSAI Pcod HAL CP,8/7/21,1442
BSAI Pcod HAL CP,8/14/21,1700
BSAI Pcod HAL CP,8/21/21,1765
BSAI Pcod HAL CP,8/28/21,1699
BSAI Pcod HAL CP,9/4/21,1724
BSAI Pcod HAL CP,9/11/21,1593
BSAI Pcod HAL CP,9/18/21,1002
BSAI Pcod HAL CP,9/25/21,353
BSAI Pcod HAL CP,10/2/21,494
BSAI Pcod HAL CP,10/9/21,181
BSAI Pcod HAL CP,10/16/21,309
BSAI Pcod HAL CP,10/23/21,254
BSAI Pcod HAL/Pot CV < 60 ft,1/2/21,520
BSAI Pcod HAL/Pot CV < 60 ft,1/9/21,575
BSAI Pcod HAL/Pot CV < 60 ft,1/16/21,772
BSAI Pcod HAL/Pot CV < 60 ft,1/23/21,950
BSAI Pcod HAL/Pot CV < 60 ft,1/30/21,191
BSAI Pcod HAL/Pot CV < 60 ft,9/11/21,353
BSAI Pcod ICA HAL/Pot,5/22/21,2
BSAI Pcod ICA HAL/Pot,5/29/21,6
BSAI Pcod ICA HAL/Pot,6/5/21,1
BSAI Pcod ICA HAL/Pot,6/12/21,1
BSAI Pcod ICA HAL/Pot,6/19/21,17
BSAI Pcod ICA HAL/Pot,6/26/21,2
BSAI Pcod ICA HAL/Pot,7/3/21,26
BSAI Pcod ICA HAL/Pot,7/17/21,8
BSAI Pcod ICA HAL/Pot,7/24/21,6
BSAI Pcod ICA HAL/Pot,7/31/21,10
BSAI Pcod ICA HAL/Pot,8/7/21,3
BSAI Pcod ICA HAL/Pot,8/14/21,14
BSAI Pcod ICA HAL/Pot,8/21/21,3
BSAI Pcod ICA HAL/Pot,8/28/21,35
BSAI Pcod ICA HAL/Pot,9/4/21,37
BSAI Pcod ICA HAL/Pot,9/11/21,44
BSAI Pcod ICA HAL/Pot,9/18/21,45
BSAI Pcod ICA HAL/Pot,9/25/21,37
BSAI Pcod ICA HAL/Pot,10/2/21,286
BSAI Pcod ICA HAL/Pot,10/9/21,9
BSAI Pcod ICA HAL/Pot,10/16/21,3
BSAI Pcod ICA HAL/Pot,10/23/21,1
BSAI Pcod Pot CP,1/9/21,384
BSAI Pcod Pot CP,1/16/21,389
BSAI Pcod Pot CV >=60,1/2/21,706
BSAI Pcod Pot CV >=60,1/9/21,1471
BSAI Pcod Pot CV >=60,1/16/21,1288
BSAI Pcod Pot CV >=60,1/23/21,1020
BSAI Pcod Pot CV >=60,9/4/21,1044
BSAI Pcod Pot CV >=60,9/11/21,1168
BSAI Pcod TRW CP Coop AFA,1/30/21,240
BSAI Pcod TRW CP Coop AFA,2/6/21,209
BSAI Pcod TRW CP Coop AFA,2/13/21,380
BSAI Pcod TRW CP Coop AFA,2/20/21,441
BSAI Pcod TRW CP Coop AFA,2/27/21,683
BSAI Pcod TRW CP Coop AFA,3/6/21,1173
BSAI Pcod TRW CP Coop AFA,3/13/21,824
BSAI Pcod TRW CP Coop AFA,3/20/21,210
BSAI Pcod TRW CP Coop AFA,3/27/21,250
BSAI Pcod TRW CP Coop AFA,4/3/21,188
BSAI Pcod TRW CP Coop AFA,4/10/21,42
BSAI Pcod TRW CP Coop AFA,6/19/21,19
BSAI Pcod TRW CP Coop AFA,6/26/21,37
BSAI Pcod TRW CP Coop AFA,7/3/21,18
BSAI Pcod TRW CP Coop AFA,7/10/21,11
BSAI Pcod TRW CP Coop AFA,7/17/21,19
BSAI Pcod TRW CP Coop AFA,7/24/21,30
BSAI Pcod TRW CP Coop AFA,7/31/21,28
BSAI Pcod TRW CP Coop AFA,8/7/21,24
BSAI Pcod TRW CP Coop AFA,8/14/21,43
BSAI Pcod TRW CP Coop AFA,8/21/21,17
BSAI Pcod TRW CP Coop AFA,8/28/21,28
BSAI Pcod TRW CP Coop AFA,9/4/21,28
BSAI Pcod TRW CP Coop AFA,9/11/21,14
BSAI Pcod TRW CP Coop AFA,9/18/21,11
BSAI Pcod TRW CP Coop AFA,9/25/21,4
BSAI Pcod TRW CP Non-AFA,1/23/21,58
BSAI Pcod TRW CP Non-AFA,1/30/21,236
BSAI Pcod TRW CP Non-AFA,2/6/21,391
BSAI Pcod TRW CP Non-AFA,2/13/21,466
BSAI Pcod TRW CP Non-AFA,2/20/21,665
BSAI Pcod TRW CP Non-AFA,2/27/21,1093
BSAI Pcod TRW CP Non-AFA,3/6/21,355
BSAI Pcod TRW CP Non-AFA,3/13/21,539
BSAI Pcod TRW CP Non-AFA,3/20/21,325
BSAI Pcod TRW CP Non-AFA,3/27/21,500
BSAI Pcod TRW CP Non-AFA,4/3/21,359
BSAI Pcod TRW CP Non-AFA,4/10/21,520
BSAI Pcod TRW CP Non-AFA,4/17/21,590
BSAI Pcod TRW CP Non-AFA,4/24/21,488
BSAI Pcod TRW CP Non-AFA,5/1/21,118
BSAI Pcod TRW CP Non-AFA,5/8/21,63
BSAI Pcod TRW CP Non-AFA,5/15/21,134
BSAI Pcod TRW CP Non-AFA,5/22/21,135
BSAI Pcod TRW CP Non-AFA,5/29/21,128
BSAI Pcod TRW CP Non-AFA,6/5/21,68
BSAI Pcod TRW CP Non-AFA,6/12/21,111
BSAI Pcod TRW CP Non-AFA,6/19/21,176
BSAI Pcod TRW CP Non-AFA,6/26/21,197
BSAI Pcod TRW CP Non-AFA,7/3/21,119
BSAI Pcod TRW CP Non-AFA,7/10/21,145
BSAI Pcod TRW CP Non-AFA,7/17/21,138
BSAI Pcod TRW CP Non-AFA,7/24/21,252
BSAI Pcod TRW CP Non-AFA,7/31/21,154
BSAI Pcod TRW CP Non-AFA,8/7/21,176
BSAI Pcod TRW CP Non-AFA,8/14/21,243
BSAI Pcod TRW CP Non-AFA,8/21/21,369
BSAI Pcod TRW CP Non-AFA,8/28/21,405
BSAI Pcod TRW CP Non-AFA,9/4/21,305
BSAI Pcod TRW CP Non-AFA,9/11/21,406
BSAI Pcod TRW CP Non-AFA,9/18/21,376
BSAI Pcod TRW CP Non-AFA,9/25/21,315
BSAI Pcod TRW CP Non-AFA,10/2/21,235
BSAI Pcod TRW CP Non-AFA,10/9/21,222
BSAI Pcod TRW CP Non-AFA,10/16/21,177
BSAI Pcod TRW CP Non-AFA,10/23/21,223
BSAI Pcod TRW CV,1/23/21,8
BSAI Pcod TRW CV,1/30/21,61
BSAI Pcod TRW CV,2/6/21,174
BSAI Pcod TRW CV,2/13/21,1337
BSAI Pcod TRW CV,2/20/21,5751
BSAI Pcod TRW CV,2/27/21,4479
BSAI Pcod TRW CV,3/6/21,1806
BSAI Pcod TRW CV,3/13/21,1931
BSAI Pcod TRW CV,3/20/21,525
BSAI Pcod TRW CV,3/27/21,399
BSAI Pcod TRW CV,4/3/21,1456
BSAI Pcod TRW CV,4/10/21,575
BSAI Pcod TRW CV,4/17/21,415
BSAI Pcod TRW CV,4/24/21,220
BSAI Pcod TRW CV,5/1/21,130
BSAI Pcod TRW CV,6/12/21,35
BSAI Pcod TRW CV,6/19/21,46
BSAI Pcod TRW CV,6/26/21,82
BSAI Pcod TRW CV,7/3/21,131
BSAI Pcod TRW CV,7/10/21,82
BSAI Pcod TRW CV,7/17/21,150
BSAI Pcod TRW CV,7/24/21,167
BSAI Pcod TRW CV,7/31/21,101
BSAI Pcod TRW CV,8/7/21,113
BSAI Pcod TRW CV,8/14/21,156
BSAI Pcod TRW CV,8/21/21,99
BSAI Pcod TRW CV,8/28/21,139
BSAI Pcod TRW CV,9/4/21,185
BSAI Pcod TRW CV,9/11/21,74
BSAI Pcod TRW CV,9/18/21,36
BSAI Pcod TRW CV,9/25/21,54
BSAI Pcod TRW CV,10/2/21,27
BSAI Pcod TRW CV,10/9/21,27
BSAI Pcod TRW CV,10/16/21,19
BSAI Pcod TRW CV,10/23/21,12
BSAI Rock Sole,1/2/21,0
BSAI Rock Sole,1/9/21,0
BSAI Rock Sole,1/23/21,266
BSAI Rock Sole,1/30/21,558
BSAI Rock Sole,2/6/21,505
BSAI Rock Sole,2/13/21,476
BSAI Rock Sole,2/20/21,522
BSAI Rock Sole,2/27/21,875
BSAI Rock Sole,3/6/21,416
BSAI Rock Sole,3/13/21,520
BSAI Rock Sole,3/20/21,447
BSAI Rock Sole,3/27/21,504
BSAI Rock Sole,4/3/21,314
BSAI Rock Sole,4/10/21,575
BSAI Rock Sole,4/17/21,807
BSAI Rock Sole,4/24/21,984
BSAI Rock Sole,5/1/21,570
BSAI Rock Sole,5/8/21,684
BSAI Rock Sole,5/15/21,1022
BSAI Rock Sole,5/22/21,493
BSAI Rock Sole,5/29/21,236
BSAI Rock Sole,6/5/21,191
BSAI Rock Sole,6/12/21,119
BSAI Rock Sole,6/19/21,398
BSAI Rock Sole,6/26/21,530
BSAI Rock Sole,7/3/21,41
BSAI Rock Sole,7/10/21,26
BSAI Rock Sole,7/17/21,26
BSAI Rock Sole,7/24/21,61
BSAI Rock Sole,7/31/21,33
BSAI Rock Sole,8/7/21,24
BSAI Rock Sole,8/14/21,53
BSAI Rock Sole,8/21/21,153
BSAI Rock Sole,8/28/21,151
BSAI Rock Sole,9/4/21,44
BSAI Rock Sole,9/11/21,113
BSAI Rock Sole,9/18/21,123
BSAI Rock Sole,9/25/21,59
BSAI Rock Sole,10/2/21,28
BSAI Rock Sole,10/9/21,56
BSAI Rock Sole,10/16/21,59
BSAI Rock Sole,10/23/21,21
BSAI Shark,1/23/21,3
BSAI Shark,1/30/21,9
BSAI Shark,2/6/21,2
BSAI Shark,2/13/21,0
BSAI Shark,2/20/21,0
BSAI Shark,2/27/21,1
BSAI Shark,3/6/21,1
BSAI Shark,3/13/21,0
BSAI Shark,3/20/21,2
BSAI Shark,3/27/21,1
BSAI Shark,4/3/21,0
BSAI Shark,4/10/21,1
BSAI Shark,4/17/21,1
BSAI Shark,4/24/21,1
BSAI Shark,5/1/21,2
BSAI Shark,5/8/21,4
BSAI Shark,5/15/21,0
BSAI Shark,5/22/21,0
BSAI Shark,5/29/21,1
BSAI Shark,6/5/21,2
BSAI Shark,6/12/21,36
BSAI Shark,6/19/21,38
BSAI Shark,6/26/21,28
BSAI Shark,7/3/21,7
BSAI Shark,7/10/21,5
BSAI Shark,7/17/21,7
BSAI Shark,7/24/21,6
BSAI Shark,7/31/21,6
BSAI Shark,8/7/21,5
BSAI Shark,8/14/21,7
BSAI Shark,8/21/21,7
BSAI Shark,8/28/21,25
BSAI Shark,9/4/21,32
BSAI Shark,9/11/21,35
BSAI Shark,9/18/21,28
BSAI Shark,9/25/21,28
BSAI Shark,10/2/21,18
BSAI Shark,10/9/21,1
BSAI Shark,10/16/21,1
BSAI Shark,10/23/21,2
BSAI Shortraker Rockfish,3/20/21,0
BSAI Shortraker Rockfish,5/8/21,1
BSAI Shortraker Rockfish,5/15/21,3
BSAI Shortraker Rockfish,5/22/21,17
BSAI Shortraker Rockfish,5/29/21,12
BSAI Shortraker Rockfish,6/5/21,6
BSAI Shortraker Rockfish,6/12/21,20
BSAI Shortraker Rockfish,6/19/21,28
BSAI Shortraker Rockfish,6/26/21,34
BSAI Shortraker Rockfish,7/3/21,14
BSAI Shortraker Rockfish,7/10/21,44
BSAI Shortraker Rockfish,7/17/21,9
BSAI Shortraker Rockfish,7/24/21,20
BSAI Shortraker Rockfish,7/31/21,21
BSAI Shortraker Rockfish,8/7/21,19
BSAI Shortraker Rockfish,8/14/21,40
BSAI Shortraker Rockfish,8/21/21,27
BSAI Shortraker Rockfish,8/28/21,15
BSAI Shortraker Rockfish,9/4/21,4
BSAI Shortraker Rockfish,9/11/21,1
BSAI Shortraker Rockfish,9/18/21,5
BSAI Shortraker Rockfish,9/25/21,1
BSAI Shortraker Rockfish,10/2/21,110
BSAI Shortraker Rockfish,10/9/21,7
BSAI Shortraker Rockfish,10/16/21,9
BSAI Shortraker Rockfish,10/23/21,11
BSAI Skate,1/2/21,16
BSAI Skate,1/9/21,138
BSAI Skate,1/16/21,298
BSAI Skate,1/23/21,410
BSAI Skate,1/30/21,499
BSAI Skate,2/6/21,586
BSAI Skate,2/13/21,525
BSAI Skate,2/20/21,479
BSAI Skate,2/27/21,558
BSAI Skate,3/6/21,637
BSAI Skate,3/13/21,802
BSAI Skate,3/20/21,755
BSAI Skate,3/27/21,675
BSAI Skate,4/3/21,425
BSAI Skate,4/10/21,463
BSAI Skate,4/17/21,463
BSAI Skate,4/24/21,393
BSAI Skate,5/1/21,346
BSAI Skate,5/8/21,252
BSAI Skate,5/15/21,344
BSAI Skate,5/22/21,188
BSAI Skate,5/29/21,195
BSAI Skate,6/5/21,118
BSAI Skate,6/12/21,244
BSAI Skate,6/19/21,306
BSAI Skate,6/26/21,342
BSAI Skate,7/3/21,457
BSAI Skate,7/10/21,383
BSAI Skate,7/17/21,399
BSAI Skate,7/24/21,327
BSAI Skate,7/31/21,304
BSAI Skate,8/7/21,365
BSAI Skate,8/14/21,470
BSAI Skate,8/21/21,534
BSAI Skate,8/28/21,611
BSAI Skate,9/4/21,605
BSAI Skate,9/11/21,680
BSAI Skate,9/18/21,610
BSAI Skate,9/25/21,486
BSAI Skate,10/2/21,704
BSAI Skate,10/9/21,291
BSAI Skate,10/16/21,302
BSAI Skate,10/23/21,251
BSAI Yellowfin Sole,1/2/21,5
BSAI Yellowfin Sole,1/9/21,15
BSAI Yellowfin Sole,1/16/21,20
BSAI Yellowfin Sole,1/23/21,1247
BSAI Yellowfin Sole,1/30/21,4792
BSAI Yellowfin Sole,2/6/21,4711
BSAI Yellowfin Sole,2/13/21,2796
BSAI Yellowfin Sole,2/20/21,4688
BSAI Yellowfin Sole,2/27/21,4159
BSAI Yellowfin Sole,3/6/21,2167
BSAI Yellowfin Sole,3/13/21,4082
BSAI Yellowfin Sole,3/20/21,3926
BSAI Yellowfin Sole,3/27/21,4212
BSAI Yellowfin Sole,4/3/21,4266
BSAI Yellowfin Sole,4/10/21,3256
BSAI Yellowfin Sole,4/17/21,1985
BSAI Yellowfin Sole,4/24/21,2420
BSAI Yellowfin Sole,5/1/21,2950
BSAI Yellowfin Sole,5/8/21,2321
BSAI Yellowfin Sole,5/15/21,2694
BSAI Yellowfin Sole,5/22/21,4425
BSAI Yellowfin Sole,5/29/21,4398
BSAI Yellowfin Sole,6/5/21,3935
BSAI Yellowfin Sole,6/12/21,1529
BSAI Yellowfin Sole,6/19/21,11
BSAI Yellowfin Sole,6/26/21,44
BSAI Yellowfin Sole,7/3/21,84
BSAI Yellowfin Sole,7/10/21,87
BSAI Yellowfin Sole,7/17/21,99
BSAI Yellowfin Sole,7/24/21,258
BSAI Yellowfin Sole,7/31/21,222
BSAI Yellowfin Sole,8/7/21,312
BSAI Yellowfin Sole,8/14/21,413
BSAI Yellowfin Sole,8/21/21,1530
BSAI Yellowfin Sole,8/28/21,1494
BSAI Yellowfin Sole,9/4/21,1458
BSAI Yellowfin Sole,9/11/21,2778
BSAI Yellowfin Sole,9/18/21,2181
BSAI Yellowfin Sole,9/25/21,2512
BSAI Yellowfin Sole,10/2/21,3064
BSAI Yellowfin Sole,10/9/21,3791
BSAI Yellowfin Sole,10/16/21,2705
BSAI Yellowfin Sole,10/23/21,1103
BSEAI Atka Mackerel ICA,1/2/21,1
BSEAI Atka Mackerel ICA,1/9/21,1
BSEAI Atka Mackerel ICA,1/16/21,1
BSEAI Atka Mackerel ICA,1/23/21,3
BSEAI Atka Mackerel ICA,2/6/21,0
BSEAI Atka Mackerel ICA,2/13/21,0
BSEAI Atka Mackerel ICA,2/20/21,0
BSEAI Atka Mackerel ICA,2/27/21,0
BSEAI Atka Mackerel ICA,3/6/21,0
BSEAI Atka Mackerel ICA,3/13/21,0
BSEAI Atka Mackerel ICA,3/20/21,0
BSEAI Atka Mackerel ICA,3/27/21,0
BSEAI Atka Mackerel ICA,4/3/21,1
BSEAI Atka Mackerel ICA,4/10/21,1
BSEAI Atka Mackerel ICA,4/17/21,0
BSEAI Atka Mackerel ICA,4/24/21,0
BSEAI Atka Mackerel ICA,5/15/21,0
BSEAI Atka Mackerel ICA,6/12/21,0
BSEAI Atka Mackerel ICA,6/19/21,1
BSEAI Atka Mackerel ICA,6/26/21,9
BSEAI Atka Mackerel ICA,7/3/21,0
BSEAI Atka Mackerel ICA,7/10/21,39
BSEAI Atka Mackerel ICA,7/17/21,174
BSEAI Atka Mackerel ICA,7/24/21,173
BSEAI Atka Mackerel ICA,7/31/21,15
BSEAI Atka Mackerel ICA,8/7/21,30
BSEAI Atka Mackerel ICA,8/14/21,21
BSEAI Atka Mackerel ICA,8/21/21,18
BSEAI Atka Mackerel ICA,8/28/21,5
BSEAI Atka Mackerel ICA,9/4/21,6
BSEAI Atka Mackerel ICA,9/11/21,3
BSEAI Atka Mackerel ICA,9/18/21,0
BSEAI Atka Mackerel ICA,9/25/21,1
BSEAI Atka Mackerel ICA,10/2/21,0
BSEAI Atka Mackerel ICA,10/9/21,60
BSEAI Atka Mackerel ICA,10/16/21,47
BSEAI Atka Mackerel TRW,2/6/21,1296
BSEAI Atka Mackerel TRW,2/13/21,606
BSEAI Atka Mackerel TRW,3/27/21,714
BSEAI Atka Mackerel TRW,4/3/21,588
BSEAI Atka Mackerel TRW,4/10/21,1426
BSEAI Atka Mackerel TRW,4/17/21,1675
BSEAI Atka Mackerel TRW,5/1/21,632
BSEAI Atka Mackerel TRW,5/8/21,497
BSEAI Atka Mackerel TRW,5/15/21,484
BSEAI Atka Mackerel TRW,5/29/21,36
BSEAI Atka Mackerel TRW,6/5/21,0
BSEAI Atka Mackerel TRW,6/12/21,43
BSEAI Atka Mackerel TRW,6/19/21,193
BSEAI Atka Mackerel TRW,6/26/21,32
BSEAI Atka Mackerel TRW,7/3/21,18
BSEAI Atka Mackerel TRW,7/10/21,7
BSEAI Atka Mackerel TRW,7/17/21,1
BSEAI Atka Mackerel TRW,7/24/21,35
BSEAI Atka Mackerel TRW,7/31/21,536
BSEAI Atka Mackerel TRW,8/7/21,200
BSEAI Atka Mackerel TRW,10/9/21,539
BSEAI Atka Mackerel TRW,10/16/21,1950
BSEAI Atka Mackerel TRW,10/23/21,1114
BSEAI Rougheye Rockfish,3/20/21,4
BSEAI Rougheye Rockfish,3/27/21,2
BSEAI Rougheye Rockfish,4/3/21,1
BSEAI Rougheye Rockfish,4/10/21,1
BSEAI Rougheye Rockfish,4/24/21,0
BSEAI Rougheye Rockfish,5/1/21,1
BSEAI Rougheye Rockfish,5/8/21,5
BSEAI Rougheye Rockfish,5/15/21,4
BSEAI Rougheye Rockfish,5/22/21,5
BSEAI Rougheye Rockfish,5/29/21,6
BSEAI Rougheye Rockfish,6/5/21,2
BSEAI Rougheye Rockfish,6/12/21,9
BSEAI Rougheye Rockfish,6/19/21,7
BSEAI Rougheye Rockfish,6/26/21,16
BSEAI Rougheye Rockfish,7/3/21,3
BSEAI Rougheye Rockfish,7/10/21,12
BSEAI Rougheye Rockfish,7/17/21,7
BSEAI Rougheye Rockfish,7/24/21,6
BSEAI Rougheye Rockfish,7/31/21,2
BSEAI Rougheye Rockfish,8/7/21,3
BSEAI Rougheye Rockfish,8/14/21,4
BSEAI Rougheye Rockfish,8/21/21,2
BSEAI Rougheye Rockfish,8/28/21,1
BSEAI Rougheye Rockfish,9/4/21,0
BSEAI Rougheye Rockfish,9/11/21,0
BSEAI Rougheye Rockfish,9/18/21,0
BSEAI Rougheye Rockfish,9/25/21,0
BSEAI Rougheye Rockfish,10/2/21,30
BSEAI Rougheye Rockfish,10/9/21,3
BSEAI Rougheye Rockfish,10/16/21,2
BSEAI Rougheye Rockfish,10/23/21,3
Bogoslof Pollock ICA,3/13/21,0
Bogoslof Pollock ICA,3/20/21,0
Bogoslof Pollock ICA,6/26/21,1
Bogoslof Pollock ICA,7/3/21,2
CAI Atka Mackerel ICA,3/13/21,0
CAI Atka Mackerel ICA,10/16/21,3
CAI Atka Mackerel TRW,2/20/21,1256
CAI Atka Mackerel TRW,2/27/21,756
CAI Atka Mackerel TRW,4/17/21,946
CAI Atka Mackerel TRW,4/24/21,991
CAI Atka Mackerel TRW,6/19/21,677
CAI Atka Mackerel TRW,6/26/21,177
CAI Atka Mackerel TRW,7/3/21,445
CAI Atka Mackerel TRW,7/10/21,579
CAI Atka Mackerel TRW,7/17/21,303
CAI Atka Mackerel TRW,7/24/21,700
CAI Atka Mackerel TRW,7/31/21,532
CAI Atka Mackerel TRW,8/7/21,1371
CAI Atka Mackerel TRW,8/14/21,920
CAI Atka Mackerel TRW,8/21/21,688
CAI Atka Mackerel TRW,8/28/21,623
CAI Atka Mackerel TRW,9/4/21,567
CAI POP,2/20/21,8
CAI POP,2/27/21,2
CAI POP,4/3/21,1
CAI POP,4/17/21,10
CAI POP,4/24/21,4
CAI POP,6/19/21,115
CAI POP,6/26/21,612
CAI POP,7/3/21,231
CAI POP,7/10/21,496
CAI POP,7/17/21,328
CAI POP,7/24/21,513
CAI POP,7/31/21,450
CAI POP,8/7/21,168
CAI POP,8/14/21,152
CAI POP,8/21/21,318
CAI POP,8/28/21,130
CAI POP,9/4/21,327
CAI-WAI Rougheye Rockfish,4/17/21,1
CAI-WAI Rougheye Rockfish,5/1/21,3
CAI-WAI Rougheye Rockfish,5/8/21,2
CAI-WAI Rougheye Rockfish,5/29/21,2
CAI-WAI Rougheye Rockfish,6/19/21,7
CAI-WAI Rougheye Rockfish,6/26/21,27
CAI-WAI Rougheye Rockfish,7/3/21,9
CAI-WAI Rougheye Rockfish,7/10/21,28
CAI-WAI Rougheye Rockfish,7/17/21,18
CAI-WAI Rougheye Rockfish,7/24/21,26
CAI-WAI Rougheye Rockfish,7/31/21,43
CAI-WAI Rougheye Rockfish,8/7/21,6
CAI-WAI Rougheye Rockfish,8/14/21,12
CAI-WAI Rougheye Rockfish,8/21/21,18
CAI-WAI Rougheye Rockfish,8/28/21,10
CAI-WAI Rougheye Rockfish,9/4/21,6
CAI-WAI Rougheye Rockfish,9/11/21,5
CAI-WAI Rougheye Rockfish,9/18/21,14
CAI-WAI Rougheye Rockfish,9/25/21,13
CAI-WAI Rougheye Rockfish,10/2/21,22
CAI-WAI Rougheye Rockfish,10/16/21,0
EAI POP,2/13/21,210
EAI POP,3/27/21,70
EAI POP,4/3/21,83
EAI POP,4/10/21,24
EAI POP,4/17/21,111
EAI POP,5/1/21,38
EAI POP,5/8/21,73
EAI POP,5/15/21,302
EAI POP,5/22/21,225
EAI POP,5/29/21,268
EAI POP,6/5/21,129
EAI POP,6/12/21,366
EAI POP,6/19/21,686
EAI POP,6/26/21,465
EAI POP,7/3/21,26
EAI POP,7/10/21,179
EAI POP,7/17/21,86
EAI POP,7/24/21,158
EAI POP,7/31/21,288
EAI POP,8/7/21,973
EAI POP,10/9/21,390
EAI POP,10/16/21,192
EAI POP,10/23/21,105
WAI Atka Mackerel ICA,9/25/21,1
WAI Atka Mackerel ICA,10/2/21,2
WAI Atka Mackerel TRW,4/24/21,1074
WAI Atka Mackerel TRW,5/1/21,913
WAI Atka Mackerel TRW,5/8/21,874
WAI Atka Mackerel TRW,6/19/21,907
WAI Atka Mackerel TRW,6/26/21,382
WAI Atka Mackerel TRW,7/3/21,582
WAI Atka Mackerel TRW,7/17/21,744
WAI Atka Mackerel TRW,7/24/21,730
WAI Atka Mackerel TRW,7/31/21,379
WAI Atka Mackerel TRW,8/7/21,522
WAI Atka Mackerel TRW,8/14/21,1894
WAI Atka Mackerel TRW,8/21/21,1105
WAI Atka Mackerel TRW,8/28/21,939
WAI POP,4/24/21,118
WAI POP,5/1/21,33
WAI POP,5/8/21,30
WAI POP,6/19/21,667
WAI POP,6/26/21,667
WAI POP,7/3/21,721
WAI POP,7/17/21,962
WAI POP,7/24/21,514
WAI POP,7/31/21,451
WAI POP,8/7/21,118
WAI POP,8/14/21,479
WAI POP,8/21/21,642
WAI POP,8/28/21,821
WAI POP,10/2/21,0
