BS Pollock CP,3/2/13,17602
BS Pollock CP,3/9/13,14283
BS Pollock CP,3/16/13,22565
BS Pollock CP,3/23/13,26215
BS Pollock CP,3/30/13,17805
BS Pollock CP,4/6/13,9345
BS Pollock CP,6/15/13,13390
BS Pollock CP,6/22/13,13986
BS Pollock CP,6/29/13,12750
BS Pollock CP,7/6/13,11110
BS Pollock CP,7/13/13,23189
BS Pollock CP,7/20/13,25129
BS Pollock CP,7/27/13,25539
BS Pollock CP,8/3/13,21546
BS Pollock CP,8/10/13,23074
BS Pollock CP,8/17/13,19398
BS Pollock CP,8/24/13,14069
BS Pollock CP,8/31/13,16829
BS Pollock CP,9/7/13,15949
BS Pollock CP,9/14/13,8115
BS Pollock CP,9/21/13,8211
BS Pollock CP,9/28/13,5418
BS Pollock CP,10/5/13,4129
BS Pollock ICA,1/5/13,88
BS Pollock ICA,1/12/13,150
BS Pollock ICA,1/19/13,171
BS Pollock ICA,1/26/13,1854
BS Pollock ICA,2/2/13,1671
BS Pollock ICA,2/9/13,1425
BS Pollock ICA,2/16/13,1321
BS Pollock ICA,2/23/13,1422
BS Pollock ICA,3/2/13,1483
BS Pollock ICA,3/9/13,1194
BS Pollock ICA,3/16/13,1364
BS Pollock ICA,3/23/13,1127
BS Pollock ICA,3/30/13,1286
BS Pollock ICA,4/6/13,1228
BS Pollock ICA,4/13/13,1217
BS Pollock ICA,4/20/13,1042
BS Pollock ICA,4/27/13,1061
BS Pollock ICA,5/4/13,1088
BS Pollock ICA,5/11/13,733
BS Pollock ICA,5/18/13,266
BS Pollock ICA,5/25/13,536
BS Pollock ICA,6/1/13,156
BS Pollock ICA,6/8/13,218
BS Pollock ICA,6/15/13,247
BS Pollock ICA,6/22/13,296
BS Pollock ICA,6/29/13,394
BS Pollock ICA,7/6/13,194
BS Pollock ICA,7/13/13,520
BS Pollock ICA,7/20/13,595
BS Pollock ICA,7/27/13,608
BS Pollock ICA,8/3/13,650
BS Pollock ICA,8/10/13,927
BS Pollock ICA,8/17/13,651
BS Pollock ICA,8/24/13,1253
BS Pollock ICA,8/31/13,1867
BS Pollock ICA,9/7/13,1243
BS Pollock ICA,9/14/13,1564
BS Pollock ICA,9/21/13,1048
BS Pollock ICA,9/28/13,1423
BS Pollock ICA,10/5/13,1162
BS Pollock ICA,10/12/13,1088
BS Pollock ICA,10/19/13,1571
BS Pollock ICA,10/26/13,755
BS Pollock ICA,11/2/13,989
BS Pollock ICA,11/9/13,699
BS Pollock ICA,11/16/13,408
BS Pollock ICA,11/23/13,593
BS Pollock ICA,11/30/13,708
BS Pollock ICA,12/7/13,326
BS Pollock ICA,12/14/13,306
BS Pollock ICA,12/21/13,303
BS Pollock ICA,12/28/13,99
BS Pollock ICA,12/31/13,39
BS Pollock Inshore,1/26/13,23061
BS Pollock Inshore,2/2/13,20304
BS Pollock Inshore,2/9/13,19118
BS Pollock Inshore,2/16/13,14906
BS Pollock Inshore,2/23/13,16789
BS Pollock Inshore,3/2/13,20681
BS Pollock Inshore,3/9/13,17355
BS Pollock Inshore,3/16/13,22058
BS Pollock Inshore,3/23/13,17219
BS Pollock Inshore,3/30/13,17283
BS Pollock Inshore,4/6/13,12264
BS Pollock Inshore,4/13/13,11584
BS Pollock Inshore,4/20/13,5469
BS Pollock Inshore,6/15/13,20073
BS Pollock Inshore,6/22/13,26987
BS Pollock Inshore,6/29/13,25485
BS Pollock Inshore,7/6/13,26499
BS Pollock Inshore,7/13/13,26311
BS Pollock Inshore,7/20/13,27511
BS Pollock Inshore,7/27/13,25447
BS Pollock Inshore,8/3/13,26039
BS Pollock Inshore,8/10/13,24192
BS Pollock Inshore,8/17/13,18239
BS Pollock Inshore,8/24/13,19667
BS Pollock Inshore,8/31/13,12951
BS Pollock Inshore,9/7/13,12489
BS Pollock Inshore,9/14/13,14319
BS Pollock Inshore,9/21/13,8437
BS Pollock Inshore,9/28/13,5124
BS Pollock Mothership,2/9/13,4040
BS Pollock Mothership,2/16/13,4748
BS Pollock Mothership,2/23/13,3032
BS Pollock Mothership,3/2/13,2454
BS Pollock Mothership,3/9/13,5479
BS Pollock Mothership,3/16/13,6791
BS Pollock Mothership,3/23/13,6478
BS Pollock Mothership,7/13/13,4375
BS Pollock Mothership,7/20/13,6205
BS Pollock Mothership,7/27/13,7569
BS Pollock Mothership,8/3/13,2338
BS Pollock Mothership,8/10/13,7027
BS Pollock Mothership,8/17/13,5183
BS Pollock Mothership,8/24/13,7162
BS Sablefish HAL/Pot,4/27/13,26
BS Sablefish HAL/Pot,5/11/13,26
BS Sablefish HAL/Pot,6/1/13,28
BS Sablefish HAL/Pot,6/8/13,29
BS Sablefish HAL/Pot,6/15/13,11
BS Sablefish HAL/Pot,6/22/13,6
BS Sablefish HAL/Pot,6/29/13,18
BS Sablefish HAL/Pot,7/6/13,9
BS Sablefish HAL/Pot,7/13/13,11
BS Sablefish HAL/Pot,7/20/13,12
BS Sablefish HAL/Pot,8/3/13,13
BS Sablefish HAL/Pot,8/10/13,7
BS Sablefish HAL/Pot,8/17/13,5
BS Sablefish HAL/Pot,8/31/13,12
BS Sablefish HAL/Pot,9/7/13,6
BS Sablefish HAL/Pot,9/14/13,7
BS Sablefish HAL/Pot,9/21/13,5
BS Sablefish HAL/Pot,9/28/13,7
BS Sablefish HAL/Pot,10/5/13,2
BS Sablefish HAL/Pot,10/12/13,1
BS Sablefish HAL/Pot,10/19/13,7
BS Sablefish HAL/Pot,10/26/13,0
BS Sablefish HAL/Pot,11/2/13,2
BS Sablefish HAL/Pot,11/9/13,1
BS Sablefish TRW,2/9/13,0
BS Sablefish TRW,2/16/13,0
BS Sablefish TRW,2/23/13,0
BS Sablefish TRW,3/2/13,0
BS Sablefish TRW,3/9/13,0
BS Sablefish TRW,6/22/13,50
BS Sablefish TRW,7/6/13,8
BS Sablefish TRW,7/13/13,2
BS Sablefish TRW,7/20/13,7
BS Sablefish TRW,7/27/13,8
BS Sablefish TRW,8/3/13,5
BS Sablefish TRW,8/10/13,3
BS Sablefish TRW,8/17/13,3
BS Sablefish TRW,8/24/13,2
BSAI Alaska Plaice,1/12/13,0
BSAI Alaska Plaice,1/19/13,0
BSAI Alaska Plaice,1/26/13,1989
BSAI Alaska Plaice,2/2/13,1123
BSAI Alaska Plaice,2/9/13,658
BSAI Alaska Plaice,2/16/13,974
BSAI Alaska Plaice,2/23/13,696
BSAI Alaska Plaice,3/2/13,839
BSAI Alaska Plaice,3/9/13,947
BSAI Alaska Plaice,3/16/13,537
BSAI Alaska Plaice,3/23/13,663
BSAI Alaska Plaice,3/30/13,2097
BSAI Alaska Plaice,4/6/13,2780
BSAI Alaska Plaice,4/13/13,557
BSAI Alaska Plaice,4/20/13,1174
BSAI Alaska Plaice,4/27/13,1059
BSAI Alaska Plaice,5/4/13,748
BSAI Alaska Plaice,5/11/13,346
BSAI Alaska Plaice,5/18/13,340
BSAI Alaska Plaice,5/25/13,347
BSAI Alaska Plaice,6/1/13,203
BSAI Alaska Plaice,6/8/13,63
BSAI Alaska Plaice,6/15/13,24
BSAI Alaska Plaice,6/22/13,18
BSAI Alaska Plaice,6/29/13,16
BSAI Alaska Plaice,7/6/13,3
BSAI Alaska Plaice,7/13/13,13
BSAI Alaska Plaice,7/20/13,51
BSAI Alaska Plaice,7/27/13,59
BSAI Alaska Plaice,8/3/13,113
BSAI Alaska Plaice,8/10/13,151
BSAI Alaska Plaice,8/17/13,297
BSAI Alaska Plaice,8/24/13,450
BSAI Alaska Plaice,8/31/13,650
BSAI Alaska Plaice,9/7/13,538
BSAI Alaska Plaice,9/14/13,645
BSAI Alaska Plaice,9/21/13,430
BSAI Alaska Plaice,9/28/13,360
BSAI Alaska Plaice,10/5/13,357
BSAI Alaska Plaice,10/12/13,342
BSAI Alaska Plaice,10/19/13,298
BSAI Alaska Plaice,10/26/13,159
BSAI Alaska Plaice,11/2/13,140
BSAI Alaska Plaice,11/9/13,62
BSAI Alaska Plaice,11/16/13,14
BSAI Alaska Plaice,11/23/13,34
BSAI Alaska Plaice,11/30/13,41
BSAI Alaska Plaice,12/7/13,14
BSAI Alaska Plaice,12/14/13,67
BSAI Alaska Plaice,12/21/13,38
BSAI Arrowtooth Flounder,1/5/13,6
BSAI Arrowtooth Flounder,1/12/13,10
BSAI Arrowtooth Flounder,1/19/13,12
BSAI Arrowtooth Flounder,1/26/13,360
BSAI Arrowtooth Flounder,2/2/13,243
BSAI Arrowtooth Flounder,2/9/13,188
BSAI Arrowtooth Flounder,2/16/13,208
BSAI Arrowtooth Flounder,2/23/13,221
BSAI Arrowtooth Flounder,3/2/13,145
BSAI Arrowtooth Flounder,3/9/13,109
BSAI Arrowtooth Flounder,3/16/13,52
BSAI Arrowtooth Flounder,3/23/13,41
BSAI Arrowtooth Flounder,3/30/13,37
BSAI Arrowtooth Flounder,4/6/13,42
BSAI Arrowtooth Flounder,4/13/13,34
BSAI Arrowtooth Flounder,4/20/13,26
BSAI Arrowtooth Flounder,4/27/13,21
BSAI Arrowtooth Flounder,5/4/13,492
BSAI Arrowtooth Flounder,5/11/13,191
BSAI Arrowtooth Flounder,5/18/13,502
BSAI Arrowtooth Flounder,5/25/13,672
BSAI Arrowtooth Flounder,6/1/13,1016
BSAI Arrowtooth Flounder,6/8/13,166
BSAI Arrowtooth Flounder,6/15/13,1246
BSAI Arrowtooth Flounder,6/22/13,804
BSAI Arrowtooth Flounder,6/29/13,1590
BSAI Arrowtooth Flounder,7/6/13,844
BSAI Arrowtooth Flounder,7/13/13,1600
BSAI Arrowtooth Flounder,7/20/13,825
BSAI Arrowtooth Flounder,7/27/13,1401
BSAI Arrowtooth Flounder,8/3/13,1215
BSAI Arrowtooth Flounder,8/10/13,1300
BSAI Arrowtooth Flounder,8/17/13,1198
BSAI Arrowtooth Flounder,8/24/13,574
BSAI Arrowtooth Flounder,8/31/13,146
BSAI Arrowtooth Flounder,9/7/13,118
BSAI Arrowtooth Flounder,9/14/13,164
BSAI Arrowtooth Flounder,9/21/13,143
BSAI Arrowtooth Flounder,9/28/13,209
BSAI Arrowtooth Flounder,10/5/13,111
BSAI Arrowtooth Flounder,10/12/13,137
BSAI Arrowtooth Flounder,10/19/13,123
BSAI Arrowtooth Flounder,10/26/13,77
BSAI Arrowtooth Flounder,11/2/13,124
BSAI Arrowtooth Flounder,11/9/13,172
BSAI Arrowtooth Flounder,11/16/13,110
BSAI Arrowtooth Flounder,11/23/13,107
BSAI Arrowtooth Flounder,11/30/13,104
BSAI Arrowtooth Flounder,12/7/13,78
BSAI Arrowtooth Flounder,12/14/13,70
BSAI Arrowtooth Flounder,12/21/13,42
BSAI Arrowtooth Flounder,12/28/13,8
BSAI Arrowtooth Flounder,12/31/13,3
BSAI Flathead Sole,1/5/13,6
BSAI Flathead Sole,1/12/13,12
BSAI Flathead Sole,1/19/13,12
BSAI Flathead Sole,1/26/13,1440
BSAI Flathead Sole,2/2/13,783
BSAI Flathead Sole,2/9/13,800
BSAI Flathead Sole,2/16/13,571
BSAI Flathead Sole,2/23/13,607
BSAI Flathead Sole,3/2/13,551
BSAI Flathead Sole,3/9/13,388
BSAI Flathead Sole,3/16/13,319
BSAI Flathead Sole,3/23/13,228
BSAI Flathead Sole,3/30/13,133
BSAI Flathead Sole,4/6/13,167
BSAI Flathead Sole,4/13/13,174
BSAI Flathead Sole,4/20/13,141
BSAI Flathead Sole,4/27/13,96
BSAI Flathead Sole,5/4/13,190
BSAI Flathead Sole,5/11/13,104
BSAI Flathead Sole,5/18/13,56
BSAI Flathead Sole,5/25/13,479
BSAI Flathead Sole,6/1/13,280
BSAI Flathead Sole,6/8/13,338
BSAI Flathead Sole,6/15/13,1273
BSAI Flathead Sole,6/22/13,1429
BSAI Flathead Sole,6/29/13,1060
BSAI Flathead Sole,7/6/13,478
BSAI Flathead Sole,7/13/13,414
BSAI Flathead Sole,7/20/13,850
BSAI Flathead Sole,7/27/13,368
BSAI Flathead Sole,8/3/13,348
BSAI Flathead Sole,8/10/13,256
BSAI Flathead Sole,8/17/13,190
BSAI Flathead Sole,8/24/13,192
BSAI Flathead Sole,8/31/13,163
BSAI Flathead Sole,9/7/13,175
BSAI Flathead Sole,9/14/13,178
BSAI Flathead Sole,9/21/13,265
BSAI Flathead Sole,9/28/13,141
BSAI Flathead Sole,10/5/13,78
BSAI Flathead Sole,10/12/13,93
BSAI Flathead Sole,10/19/13,74
BSAI Flathead Sole,10/26/13,57
BSAI Flathead Sole,11/2/13,73
BSAI Flathead Sole,11/9/13,130
BSAI Flathead Sole,11/16/13,92
BSAI Flathead Sole,11/23/13,106
BSAI Flathead Sole,11/30/13,132
BSAI Flathead Sole,12/7/13,42
BSAI Flathead Sole,12/14/13,34
BSAI Flathead Sole,12/21/13,80
BSAI Flathead Sole,12/28/13,7
BSAI Flathead Sole,12/31/13,2
BSAI Kamchatka Flounder,1/5/13,1
BSAI Kamchatka Flounder,1/12/13,0
BSAI Kamchatka Flounder,1/19/13,0
BSAI Kamchatka Flounder,1/26/13,24
BSAI Kamchatka Flounder,2/2/13,12
BSAI Kamchatka Flounder,2/9/13,16
BSAI Kamchatka Flounder,2/16/13,25
BSAI Kamchatka Flounder,2/23/13,27
BSAI Kamchatka Flounder,3/2/13,26
BSAI Kamchatka Flounder,3/9/13,20
BSAI Kamchatka Flounder,3/16/13,16
BSAI Kamchatka Flounder,3/23/13,8
BSAI Kamchatka Flounder,3/30/13,11
BSAI Kamchatka Flounder,4/6/13,13
BSAI Kamchatka Flounder,4/13/13,8
BSAI Kamchatka Flounder,4/20/13,5
BSAI Kamchatka Flounder,4/27/13,7
BSAI Kamchatka Flounder,5/4/13,964
BSAI Kamchatka Flounder,5/11/13,582
BSAI Kamchatka Flounder,5/18/13,1235
BSAI Kamchatka Flounder,5/25/13,304
BSAI Kamchatka Flounder,6/1/13,870
BSAI Kamchatka Flounder,6/8/13,35
BSAI Kamchatka Flounder,6/15/13,293
BSAI Kamchatka Flounder,6/22/13,544
BSAI Kamchatka Flounder,6/29/13,608
BSAI Kamchatka Flounder,7/6/13,191
BSAI Kamchatka Flounder,7/13/13,308
BSAI Kamchatka Flounder,7/20/13,177
BSAI Kamchatka Flounder,7/27/13,270
BSAI Kamchatka Flounder,8/3/13,251
BSAI Kamchatka Flounder,8/10/13,208
BSAI Kamchatka Flounder,8/17/13,165
BSAI Kamchatka Flounder,8/24/13,161
BSAI Kamchatka Flounder,8/31/13,75
BSAI Kamchatka Flounder,9/7/13,26
BSAI Kamchatka Flounder,9/14/13,22
BSAI Kamchatka Flounder,9/21/13,23
BSAI Kamchatka Flounder,9/28/13,8
BSAI Kamchatka Flounder,10/5/13,10
BSAI Kamchatka Flounder,10/12/13,20
BSAI Kamchatka Flounder,10/19/13,16
BSAI Kamchatka Flounder,10/26/13,75
BSAI Kamchatka Flounder,11/2/13,21
BSAI Kamchatka Flounder,11/9/13,16
BSAI Kamchatka Flounder,11/16/13,14
BSAI Kamchatka Flounder,11/23/13,11
BSAI Kamchatka Flounder,11/30/13,13
BSAI Kamchatka Flounder,12/7/13,13
BSAI Kamchatka Flounder,12/14/13,12
BSAI Kamchatka Flounder,12/21/13,6
BSAI Kamchatka Flounder,12/28/13,1
BSAI Kamchatka Flounder,12/31/13,0
BSAI Northern Rockfish,1/5/13,0
BSAI Northern Rockfish,1/12/13,1
BSAI Northern Rockfish,1/19/13,0
BSAI Northern Rockfish,1/26/13,0
BSAI Northern Rockfish,2/2/13,0
BSAI Northern Rockfish,2/9/13,10
BSAI Northern Rockfish,2/16/13,2
BSAI Northern Rockfish,2/23/13,21
BSAI Northern Rockfish,3/2/13,5
BSAI Northern Rockfish,3/9/13,5
BSAI Northern Rockfish,3/16/13,5
BSAI Northern Rockfish,3/23/13,23
BSAI Northern Rockfish,3/30/13,36
BSAI Northern Rockfish,4/6/13,30
BSAI Northern Rockfish,4/13/13,22
BSAI Northern Rockfish,4/20/13,6
BSAI Northern Rockfish,4/27/13,41
BSAI Northern Rockfish,5/4/13,5
BSAI Northern Rockfish,5/11/13,7
BSAI Northern Rockfish,5/18/13,5
BSAI Northern Rockfish,5/25/13,7
BSAI Northern Rockfish,6/1/13,1
BSAI Northern Rockfish,6/8/13,32
BSAI Northern Rockfish,6/15/13,215
BSAI Northern Rockfish,6/22/13,42
BSAI Northern Rockfish,6/29/13,142
BSAI Northern Rockfish,7/6/13,165
BSAI Northern Rockfish,7/13/13,215
BSAI Northern Rockfish,7/20/13,292
BSAI Northern Rockfish,7/27/13,214
BSAI Northern Rockfish,8/3/13,147
BSAI Northern Rockfish,8/10/13,88
BSAI Northern Rockfish,8/17/13,29
BSAI Northern Rockfish,8/24/13,16
BSAI Northern Rockfish,8/31/13,59
BSAI Northern Rockfish,9/7/13,29
BSAI Northern Rockfish,9/14/13,16
BSAI Northern Rockfish,9/21/13,13
BSAI Northern Rockfish,9/28/13,3
BSAI Northern Rockfish,10/5/13,1
BSAI Northern Rockfish,10/12/13,20
BSAI Northern Rockfish,10/19/13,21
BSAI Northern Rockfish,10/26/13,1
BSAI Northern Rockfish,11/16/13,0
BSAI Northern Rockfish,11/23/13,1
BSAI Northern Rockfish,11/30/13,1
BSAI Northern Rockfish,12/7/13,12
BSAI Northern Rockfish,12/14/13,29
BSAI Northern Rockfish,12/28/13,1
BSAI Northern Rockfish,12/31/13,0
BSAI Octopus,1/5/13,17
BSAI Octopus,1/12/13,16
BSAI Octopus,1/19/13,18
BSAI Octopus,1/26/13,13
BSAI Octopus,2/2/13,12
BSAI Octopus,2/9/13,4
BSAI Octopus,2/16/13,3
BSAI Octopus,2/23/13,3
BSAI Octopus,3/2/13,4
BSAI Octopus,3/9/13,2
BSAI Octopus,3/16/13,4
BSAI Octopus,3/23/13,2
BSAI Octopus,3/30/13,3
BSAI Octopus,4/6/13,3
BSAI Octopus,4/13/13,3
BSAI Octopus,4/20/13,2
BSAI Octopus,4/27/13,1
BSAI Octopus,5/4/13,1
BSAI Octopus,5/11/13,1
BSAI Octopus,5/18/13,0
BSAI Octopus,5/25/13,0
