AI Pollock ICA,2/14/15,2
AI Pollock ICA,2/21/15,3
AI Pollock ICA,2/28/15,1
AI Pollock ICA,3/28/15,53
AI Pollock ICA,4/18/15,54
AI Pollock ICA,4/25/15,12
AI Pollock ICA,5/2/15,100
AI Pollock ICA,5/9/15,10
AI Pollock ICA,5/16/15,8
AI Pollock ICA,5/23/15,83
AI Pollock ICA,5/30/15,26
AI Pollock ICA,6/6/15,101
AI Pollock ICA,6/13/15,40
AI Pollock ICA,6/20/15,17
AI Pollock ICA,6/27/15,19
AI Pollock ICA,7/4/15,12
AI Pollock ICA,7/11/15,26
AI Pollock ICA,7/18/15,56
AI Pollock ICA,7/25/15,105
AI Pollock ICA,8/1/15,18
AI Pollock ICA,8/8/15,12
AI Pollock ICA,8/15/15,22
AI Pollock ICA,9/5/15,1
AI Pollock ICA,9/12/15,3
AI Pollock ICA,10/3/15,1
AI Pollock ICA,10/10/15,10
AI Pollock ICA,10/17/15,9
AI Pollock ICA,10/24/15,2
AI Pollock ICA,10/31/15,17
AI Sablefish HAL/Pot,5/2/15,31
AI Sablefish HAL/Pot,5/9/15,9
AI Sablefish HAL/Pot,5/16/15,16
AI Sablefish HAL/Pot,5/23/15,12
AI Sablefish HAL/Pot,5/30/15,17
AI Sablefish HAL/Pot,6/6/15,13
AI Sablefish HAL/Pot,6/13/15,4
AI Sablefish HAL/Pot,6/20/15,35
AI Sablefish HAL/Pot,6/27/15,3
AI Sablefish HAL/Pot,7/4/15,12
AI Sablefish HAL/Pot,7/18/15,6
AI Sablefish HAL/Pot,7/25/15,11
AI Sablefish HAL/Pot,8/1/15,8
AI Sablefish HAL/Pot,8/8/15,16
AI Sablefish HAL/Pot,8/15/15,6
AI Sablefish HAL/Pot,8/22/15,15
AI Sablefish HAL/Pot,8/29/15,10
AI Sablefish HAL/Pot,9/12/15,12
AI Sablefish HAL/Pot,9/19/15,29
AI Sablefish HAL/Pot,10/3/15,21
AI Sablefish HAL/Pot,10/24/15,20
AI Sablefish TRW,5/23/15,3
BS Greenland Turbot,1/24/15,7
BS Greenland Turbot,1/31/15,0
BS Greenland Turbot,2/7/15,2
BS Greenland Turbot,2/14/15,2
BS Greenland Turbot,2/21/15,1
BS Greenland Turbot,2/28/15,6
BS Greenland Turbot,3/7/15,10
BS Greenland Turbot,3/14/15,7
BS Greenland Turbot,3/21/15,5
BS Greenland Turbot,3/28/15,3
BS Greenland Turbot,4/4/15,7
BS Greenland Turbot,4/11/15,15
BS Greenland Turbot,4/18/15,1
BS Greenland Turbot,4/25/15,0
BS Greenland Turbot,5/2/15,6
BS Greenland Turbot,5/9/15,23
BS Greenland Turbot,5/16/15,33
BS Greenland Turbot,5/23/15,4
BS Greenland Turbot,5/30/15,35
BS Greenland Turbot,6/6/15,200
BS Greenland Turbot,6/13/15,56
BS Greenland Turbot,6/20/15,99
BS Greenland Turbot,6/27/15,293
BS Greenland Turbot,7/4/15,122
BS Greenland Turbot,7/11/15,91
BS Greenland Turbot,7/18/15,184
BS Greenland Turbot,7/25/15,146
BS Greenland Turbot,8/1/15,136
BS Greenland Turbot,8/8/15,74
BS Greenland Turbot,8/15/15,89
BS Greenland Turbot,8/22/15,194
BS Greenland Turbot,8/29/15,41
BS Greenland Turbot,9/5/15,39
BS Greenland Turbot,9/12/15,29
BS Greenland Turbot,9/19/15,46
BS Greenland Turbot,9/26/15,31
BS Greenland Turbot,10/3/15,18
BS Greenland Turbot,10/10/15,3
BS Greenland Turbot,10/17/15,1
BS Greenland Turbot,10/24/15,0
BS Greenland Turbot,10/31/15,0
BS Greenland Turbot,11/7/15,0
BS Greenland Turbot,11/14/15,1
BS Greenland Turbot,11/21/15,1
BS Greenland Turbot,11/28/15,1
BS Greenland Turbot,12/5/15,0
BS Greenland Turbot,12/12/15,0
BS Greenland Turbot,12/26/15,0
BS Greenland Turbot,12/31/15,0
BS Other Rockfish,1/3/15,0
BS Other Rockfish,1/10/15,1
BS Other Rockfish,1/17/15,1
BS Other Rockfish,1/24/15,4
BS Other Rockfish,1/31/15,2
BS Other Rockfish,2/7/15,0
BS Other Rockfish,2/14/15,0
BS Other Rockfish,2/21/15,1
BS Other Rockfish,2/28/15,2
BS Other Rockfish,3/7/15,5
BS Other Rockfish,3/14/15,3
BS Other Rockfish,3/21/15,3
BS Other Rockfish,3/28/15,1
BS Other Rockfish,4/4/15,1
BS Other Rockfish,4/11/15,1
BS Other Rockfish,4/18/15,0
BS Other Rockfish,4/25/15,0
BS Other Rockfish,5/2/15,2
BS Other Rockfish,5/9/15,2
BS Other Rockfish,5/16/15,1
BS Other Rockfish,5/23/15,5
BS Other Rockfish,5/30/15,6
BS Other Rockfish,6/6/15,7
BS Other Rockfish,6/13/15,1
BS Other Rockfish,6/20/15,3
BS Other Rockfish,6/27/15,7
BS Other Rockfish,7/4/15,8
BS Other Rockfish,7/11/15,14
BS Other Rockfish,7/18/15,19
BS Other Rockfish,7/25/15,13
BS Other Rockfish,8/1/15,8
BS Other Rockfish,8/8/15,9
BS Other Rockfish,8/15/15,7
BS Other Rockfish,8/22/15,5
BS Other Rockfish,8/29/15,2
BS Other Rockfish,9/5/15,5
BS Other Rockfish,9/12/15,2
BS Other Rockfish,9/19/15,3
BS Other Rockfish,9/26/15,3
BS Other Rockfish,10/3/15,2
BS Other Rockfish,10/10/15,3
BS Other Rockfish,10/17/15,1
BS Other Rockfish,10/24/15,6
BS Other Rockfish,10/31/15,5
BS Other Rockfish,11/7/15,2
BS Other Rockfish,11/14/15,1
BS Other Rockfish,11/21/15,1
BS Other Rockfish,11/28/15,0
BS Other Rockfish,12/5/15,1
BS Other Rockfish,12/12/15,4
BS Other Rockfish,12/19/15,0
BS Other Rockfish,12/26/15,0
BS Other Rockfish,12/31/15,0
BS POP,1/3/15,0
BS POP,1/10/15,0
BS POP,1/17/15,0
BS POP,1/24/15,0
BS POP,1/31/15,0
BS POP,2/7/15,0
BS POP,2/14/15,0
BS POP,2/21/15,0
BS POP,2/28/15,1
BS POP,3/7/15,21
BS POP,3/14/15,0
BS POP,3/21/15,15
BS POP,3/28/15,32
BS POP,4/4/15,0
BS POP,4/11/15,0
BS POP,4/25/15,0
BS POP,5/2/15,22
BS POP,5/9/15,15
BS POP,5/16/15,36
BS POP,5/23/15,25
BS POP,5/30/15,18
BS POP,6/6/15,51
BS POP,6/13/15,70
BS POP,6/20/15,390
BS POP,6/27/15,292
BS POP,7/4/15,533
BS POP,7/11/15,229
BS POP,7/18/15,274
BS POP,7/25/15,183
BS POP,8/1/15,139
BS POP,8/8/15,145
BS POP,8/15/15,98
BS POP,8/22/15,77
BS POP,8/29/15,97
BS POP,9/5/15,15
BS POP,9/12/15,55
BS POP,9/19/15,63
BS POP,9/26/15,44
BS POP,10/3/15,81
BS POP,10/10/15,12
BS POP,10/17/15,3
BS POP,10/24/15,1572
BS POP,10/31/15,1466
BS POP,11/7/15,522
BS POP,11/14/15,1083
BS POP,11/21/15,238
BS POP,11/28/15,0
BS POP,12/5/15,0
BS POP,12/12/15,0
BS Pollock CP,1/24/15,5188
BS Pollock CP,1/31/15,12212
BS Pollock CP,2/7/15,18633
BS Pollock CP,2/14/15,19126
BS Pollock CP,2/21/15,19276
BS Pollock CP,2/28/15,23567
BS Pollock CP,3/7/15,19965
BS Pollock CP,3/14/15,26903
BS Pollock CP,3/21/15,15887
BS Pollock CP,3/28/15,18987
BS Pollock CP,4/4/15,711
BS Pollock CP,6/13/15,5904
BS Pollock CP,6/20/15,18217
BS Pollock CP,6/27/15,18714
BS Pollock CP,7/4/15,18810
BS Pollock CP,7/11/15,20221
BS Pollock CP,7/18/15,22077
BS Pollock CP,7/25/15,23458
BS Pollock CP,8/1/15,24624
BS Pollock CP,8/8/15,23507
BS Pollock CP,8/15/15,17806
BS Pollock CP,8/22/15,18928
BS Pollock CP,8/29/15,21020
BS Pollock CP,9/5/15,17003
BS Pollock CP,9/12/15,14192
BS Pollock CP,9/19/15,7533
BS Pollock CP,9/26/15,3041
BS Pollock ICA,1/3/15,47
BS Pollock ICA,1/10/15,200
BS Pollock ICA,1/17/15,146
BS Pollock ICA,1/24/15,1124
BS Pollock ICA,1/31/15,756
BS Pollock ICA,2/7/15,863
BS Pollock ICA,2/14/15,973
BS Pollock ICA,2/21/15,2006
BS Pollock ICA,2/28/15,1603
BS Pollock ICA,3/7/15,1053
BS Pollock ICA,3/14/15,2151
BS Pollock ICA,3/21/15,1914
BS Pollock ICA,3/28/15,1569
BS Pollock ICA,4/4/15,1858
BS Pollock ICA,4/11/15,2347
BS Pollock ICA,4/18/15,1487
BS Pollock ICA,4/25/15,726
BS Pollock ICA,5/2/15,719
BS Pollock ICA,5/9/15,714
BS Pollock ICA,5/16/15,250
BS Pollock ICA,5/23/15,246
BS Pollock ICA,5/30/15,186
BS Pollock ICA,6/6/15,208
BS Pollock ICA,6/13/15,286
BS Pollock ICA,6/20/15,621
BS Pollock ICA,6/27/15,351
BS Pollock ICA,7/4/15,715
BS Pollock ICA,7/11/15,547
BS Pollock ICA,7/18/15,530
BS Pollock ICA,7/25/15,894
BS Pollock ICA,8/1/15,901
BS Pollock ICA,8/8/15,847
BS Pollock ICA,8/15/15,747
BS Pollock ICA,8/22/15,1118
BS Pollock ICA,8/29/15,811
BS Pollock ICA,9/5/15,1241
BS Pollock ICA,9/12/15,1481
BS Pollock ICA,9/19/15,1118
BS Pollock ICA,9/26/15,1427
BS Pollock ICA,10/3/15,1356
BS Pollock ICA,10/10/15,956
BS Pollock ICA,10/17/15,1065
BS Pollock ICA,10/24/15,1181
BS Pollock ICA,10/31/15,873
BS Pollock ICA,11/7/15,860
BS Pollock ICA,11/14/15,471
BS Pollock ICA,11/21/15,530
BS Pollock ICA,11/28/15,510
BS Pollock ICA,12/5/15,442
BS Pollock ICA,12/12/15,281
BS Pollock ICA,12/19/15,136
BS Pollock ICA,12/26/15,176
BS Pollock ICA,12/31/15,182
BS Pollock Inshore,1/24/15,10168
BS Pollock Inshore,1/31/15,19296
BS Pollock Inshore,2/7/15,20092
BS Pollock Inshore,2/14/15,19798
BS Pollock Inshore,2/21/15,23497
BS Pollock Inshore,2/28/15,26775
BS Pollock Inshore,3/7/15,21428
BS Pollock Inshore,3/14/15,23094
BS Pollock Inshore,3/21/15,24961
BS Pollock Inshore,3/28/15,19012
BS Pollock Inshore,4/4/15,11978
BS Pollock Inshore,6/13/15,14634
BS Pollock Inshore,6/20/15,19442
BS Pollock Inshore,6/27/15,25777
BS Pollock Inshore,7/4/15,25067
BS Pollock Inshore,7/11/15,23053
BS Pollock Inshore,7/18/15,26287
BS Pollock Inshore,7/25/15,22468
BS Pollock Inshore,8/1/15,24570
BS Pollock Inshore,8/8/15,22253
BS Pollock Inshore,8/15/15,21553
BS Pollock Inshore,8/22/15,22879
BS Pollock Inshore,8/29/15,21226
BS Pollock Inshore,9/5/15,18509
BS Pollock Inshore,9/12/15,20007
BS Pollock Inshore,9/19/15,10420
BS Pollock Inshore,9/26/15,9853
BS Pollock Inshore,10/3/15,8896
BS Pollock Mothership,2/21/15,5073
BS Pollock Mothership,2/28/15,6967
BS Pollock Mothership,3/14/15,5595
BS Pollock Mothership,3/21/15,5750
BS Pollock Mothership,3/28/15,7902
BS Pollock Mothership,4/4/15,2429
BS Pollock Mothership,7/18/15,3137
BS Pollock Mothership,7/25/15,6897
BS Pollock Mothership,8/1/15,6588
BS Pollock Mothership,8/8/15,5306
BS Pollock Mothership,8/15/15,5872
BS Pollock Mothership,8/22/15,3665
BS Pollock Mothership,8/29/15,3226
BS Sablefish HAL/Pot,1/10/15,0
BS Sablefish HAL/Pot,5/16/15,6
BS Sablefish HAL/Pot,5/30/15,2
BS Sablefish HAL/Pot,6/27/15,11
BS Sablefish HAL/Pot,7/4/15,9
BS Sablefish HAL/Pot,7/11/15,7
BS Sablefish HAL/Pot,7/18/15,12
BS Sablefish HAL/Pot,7/25/15,4
BS Sablefish HAL/Pot,8/1/15,12
BS Sablefish HAL/Pot,8/8/15,3
BS Sablefish HAL/Pot,8/15/15,1
BS Sablefish HAL/Pot,8/22/15,3
BS Sablefish HAL/Pot,8/29/15,0
BS Sablefish HAL/Pot,9/5/15,7
BS Sablefish HAL/Pot,9/12/15,3
BS Sablefish HAL/Pot,9/19/15,2
BS Sablefish HAL/Pot,9/26/15,2
BS Sablefish HAL/Pot,10/3/15,7
BS Sablefish HAL/Pot,10/10/15,0
BS Sablefish HAL/Pot,10/17/15,10
BS Sablefish HAL/Pot,10/24/15,2
BS Sablefish HAL/Pot,10/31/15,0
BS Sablefish HAL/Pot,11/7/15,0
BS Sablefish HAL/Pot,11/21/15,0
BS Sablefish HAL/Pot,11/28/15,0
BS Sablefish HAL/Pot,12/5/15,0
BS Sablefish HAL/Pot,12/12/15,0
BS Sablefish HAL/Pot,12/19/15,0
BS Sablefish HAL/Pot,12/26/15,0
BS Sablefish HAL/Pot,12/31/15,0
BS Sablefish TRW,1/24/15,0
BS Sablefish TRW,1/31/15,0
BS Sablefish TRW,2/7/15,0
BS Sablefish TRW,2/14/15,0
BS Sablefish TRW,2/21/15,0
BS Sablefish TRW,2/28/15,0
BS Sablefish TRW,3/7/15,0
BS Sablefish TRW,3/14/15,2
BS Sablefish TRW,3/21/15,0
BS Sablefish TRW,3/28/15,1
BS Sablefish TRW,5/9/15,4
BS Sablefish TRW,5/16/15,1
BS Sablefish TRW,5/23/15,1
BS Sablefish TRW,5/30/15,1
BS Sablefish TRW,6/6/15,0
BS Sablefish TRW,7/18/15,0
BS Sablefish TRW,8/1/15,1
BS Sablefish TRW,8/15/15,0
BS Sablefish TRW,8/22/15,0
BS Sablefish TRW,8/29/15,0
BS Sablefish TRW,9/12/15,0
BSAI Alaska Plaice,1/24/15,142
BSAI Alaska Plaice,1/31/15,107
BSAI Alaska Plaice,2/7/15,116
BSAI Alaska Plaice,2/14/15,193
BSAI Alaska Plaice,2/21/15,169
BSAI Alaska Plaice,2/28/15,88
BSAI Alaska Plaice,3/7/15,436
BSAI Alaska Plaice,3/14/15,115
BSAI Alaska Plaice,3/21/15,119
BSAI Alaska Plaice,3/28/15,129
BSAI Alaska Plaice,4/4/15,433
BSAI Alaska Plaice,4/11/15,1349
BSAI Alaska Plaice,4/18/15,297
BSAI Alaska Plaice,4/25/15,151
BSAI Alaska Plaice,5/2/15,184
BSAI Alaska Plaice,5/9/15,189
BSAI Alaska Plaice,5/16/15,179
BSAI Alaska Plaice,5/23/15,72
BSAI Alaska Plaice,5/30/15,110
BSAI Alaska Plaice,6/6/15,32
BSAI Alaska Plaice,6/13/15,9
BSAI Alaska Plaice,6/20/15,6
BSAI Alaska Plaice,6/27/15,147
BSAI Alaska Plaice,7/4/15,149
BSAI Alaska Plaice,7/11/15,195
BSAI Alaska Plaice,7/18/15,84
BSAI Alaska Plaice,7/25/15,76
BSAI Alaska Plaice,8/1/15,82
BSAI Alaska Plaice,8/8/15,177
BSAI Alaska Plaice,8/15/15,498
BSAI Alaska Plaice,8/22/15,861
BSAI Alaska Plaice,8/29/15,1240
BSAI Alaska Plaice,9/5/15,1179
BSAI Alaska Plaice,9/12/15,1219
BSAI Alaska Plaice,9/19/15,1117
BSAI Alaska Plaice,9/26/15,822
BSAI Alaska Plaice,10/3/15,371
BSAI Alaska Plaice,10/10/15,217
BSAI Alaska Plaice,10/17/15,199
BSAI Alaska Plaice,10/24/15,244
BSAI Alaska Plaice,10/31/15,345
BSAI Alaska Plaice,11/7/15,424
BSAI Alaska Plaice,11/14/15,140
BSAI Alaska Plaice,11/21/15,66
BSAI Alaska Plaice,11/28/15,62
BSAI Alaska Plaice,12/5/15,51
BSAI Arrowtooth Flounder,1/3/15,4
BSAI Arrowtooth Flounder,1/10/15,16
BSAI Arrowtooth Flounder,1/17/15,25
BSAI Arrowtooth Flounder,1/24/15,155
BSAI Arrowtooth Flounder,1/31/15,58
BSAI Arrowtooth Flounder,2/7/15,43
BSAI Arrowtooth Flounder,2/14/15,60
BSAI Arrowtooth Flounder,2/21/15,77
BSAI Arrowtooth Flounder,2/28/15,38
BSAI Arrowtooth Flounder,3/7/15,84
BSAI Arrowtooth Flounder,3/14/15,84
BSAI Arrowtooth Flounder,3/21/15,64
BSAI Arrowtooth Flounder,3/28/15,55
BSAI Arrowtooth Flounder,4/4/15,45
BSAI Arrowtooth Flounder,4/11/15,26
BSAI Arrowtooth Flounder,4/18/15,64
BSAI Arrowtooth Flounder,4/25/15,24
BSAI Arrowtooth Flounder,5/2/15,251
BSAI Arrowtooth Flounder,5/9/15,924
BSAI Arrowtooth Flounder,5/16/15,232
BSAI Arrowtooth Flounder,5/23/15,826
BSAI Arrowtooth Flounder,5/30/15,670
BSAI Arrowtooth Flounder,6/6/15,762
BSAI Arrowtooth Flounder,6/13/15,498
BSAI Arrowtooth Flounder,6/20/15,414
BSAI Arrowtooth Flounder,6/27/15,528
BSAI Arrowtooth Flounder,7/4/15,286
BSAI Arrowtooth Flounder,7/11/15,166
BSAI Arrowtooth Flounder,7/18/15,277
BSAI Arrowtooth Flounder,7/25/15,815
BSAI Arrowtooth Flounder,8/1/15,507
BSAI Arrowtooth Flounder,8/8/15,334
BSAI Arrowtooth Flounder,8/15/15,129
BSAI Arrowtooth Flounder,8/22/15,231
BSAI Arrowtooth Flounder,8/29/15,174
BSAI Arrowtooth Flounder,9/5/15,120
BSAI Arrowtooth Flounder,9/12/15,154
BSAI Arrowtooth Flounder,9/19/15,182
BSAI Arrowtooth Flounder,9/26/15,203
BSAI Arrowtooth Flounder,10/3/15,160
BSAI Arrowtooth Flounder,10/10/15,143
BSAI Arrowtooth Flounder,10/17/15,125
BSAI Arrowtooth Flounder,10/24/15,143
BSAI Arrowtooth Flounder,10/31/15,119
BSAI Arrowtooth Flounder,11/7/15,90
BSAI Arrowtooth Flounder,11/14/15,44
BSAI Arrowtooth Flounder,11/21/15,46
BSAI Arrowtooth Flounder,11/28/15,41
BSAI Arrowtooth Flounder,12/5/15,33
BSAI Arrowtooth Flounder,12/12/15,36
BSAI Arrowtooth Flounder,12/19/15,19
BSAI Arrowtooth Flounder,12/26/15,17
BSAI Arrowtooth Flounder,12/31/15,16
BSAI Flathead Sole,1/3/15,2
BSAI Flathead Sole,1/10/15,7
BSAI Flathead Sole,1/17/15,13
BSAI Flathead Sole,1/24/15,617
BSAI Flathead Sole,1/31/15,306
BSAI Flathead Sole,2/7/15,307
BSAI Flathead Sole,2/14/15,232
BSAI Flathead Sole,2/21/15,379
BSAI Flathead Sole,2/28/15,405
BSAI Flathead Sole,3/7/15,576
BSAI Flathead Sole,3/14/15,573
BSAI Flathead Sole,3/21/15,385
BSAI Flathead Sole,3/28/15,181
BSAI Flathead Sole,4/4/15,119
BSAI Flathead Sole,4/11/15,140
BSAI Flathead Sole,4/18/15,97
BSAI Flathead Sole,4/25/15,9
BSAI Flathead Sole,5/2/15,12
BSAI Flathead Sole,5/9/15,12
BSAI Flathead Sole,5/16/15,20
BSAI Flathead Sole,5/23/15,22
BSAI Flathead Sole,5/30/15,114
BSAI Flathead Sole,6/6/15,276
BSAI Flathead Sole,6/13/15,388
BSAI Flathead Sole,6/20/15,426
BSAI Flathead Sole,6/27/15,297
BSAI Flathead Sole,7/4/15,790
BSAI Flathead Sole,7/11/15,287
BSAI Flathead Sole,7/18/15,313
BSAI Flathead Sole,7/25/15,377
BSAI Flathead Sole,8/1/15,482
BSAI Flathead Sole,8/8/15,347
BSAI Flathead Sole,8/15/15,165
BSAI Flathead Sole,8/22/15,190
BSAI Flathead Sole,8/29/15,130
BSAI Flathead Sole,9/5/15,92
BSAI Flathead Sole,9/12/15,119
BSAI Flathead Sole,9/19/15,106
BSAI Flathead Sole,9/26/15,132
BSAI Flathead Sole,10/3/15,120
BSAI Flathead Sole,10/10/15,117
BSAI Flathead Sole,10/17/15,189
BSAI Flathead Sole,10/24/15,300
BSAI Flathead Sole,10/31/15,90
BSAI Flathead Sole,11/7/15,107
BSAI Flathead Sole,11/14/15,70
BSAI Flathead Sole,11/21/15,68
BSAI Flathead Sole,11/28/15,44
BSAI Flathead Sole,12/5/15,88
BSAI Flathead Sole,12/12/15,65
BSAI Flathead Sole,12/19/15,3
BSAI Flathead Sole,12/26/15,4
BSAI Flathead Sole,12/31/15,4
BSAI Kamchatka Flounder,1/3/15,0
BSAI Kamchatka Flounder,1/10/15,1
BSAI Kamchatka Flounder,1/17/15,2
BSAI Kamchatka Flounder,1/24/15,10
BSAI Kamchatka Flounder,1/31/15,11
BSAI Kamchatka Flounder,2/7/15,4
BSAI Kamchatka Flounder,2/14/15,9
BSAI Kamchatka Flounder,2/21/15,12
BSAI Kamchatka Flounder,2/28/15,8
BSAI Kamchatka Flounder,3/7/15,14
BSAI Kamchatka Flounder,3/14/15,7
BSAI Kamchatka Flounder,3/21/15,12
BSAI Kamchatka Flounder,3/28/15,6
BSAI Kamchatka Flounder,4/4/15,6
BSAI Kamchatka Flounder,4/11/15,9
BSAI Kamchatka Flounder,4/18/15,11
BSAI Kamchatka Flounder,4/25/15,5
BSAI Kamchatka Flounder,5/2/15,396
BSAI Kamchatka Flounder,5/9/15,1186
BSAI Kamchatka Flounder,5/16/15,341
BSAI Kamchatka Flounder,5/23/15,687
BSAI Kamchatka Flounder,5/30/15,284
BSAI Kamchatka Flounder,6/6/15,587
BSAI Kamchatka Flounder,6/13/15,144
BSAI Kamchatka Flounder,6/20/15,95
BSAI Kamchatka Flounder,6/27/15,123
BSAI Kamchatka Flounder,7/4/15,62
BSAI Kamchatka Flounder,7/11/15,83
BSAI Kamchatka Flounder,7/18/15,99
BSAI Kamchatka Flounder,7/25/15,85
BSAI Kamchatka Flounder,8/1/15,85
BSAI Kamchatka Flounder,8/8/15,60
BSAI Kamchatka Flounder,8/15/15,32
BSAI Kamchatka Flounder,8/22/15,75
BSAI Kamchatka Flounder,8/29/15,42
BSAI Kamchatka Flounder,9/5/15,42
BSAI Kamchatka Flounder,9/12/15,49
BSAI Kamchatka Flounder,9/19/15,41
BSAI Kamchatka Flounder,9/26/15,42
BSAI Kamchatka Flounder,10/3/15,33
BSAI Kamchatka Flounder,10/10/15,24
BSAI Kamchatka Flounder,10/17/15,33
BSAI Kamchatka Flounder,10/24/15,42
BSAI Kamchatka Flounder,10/31/15,30
BSAI Kamchatka Flounder,11/7/15,30
BSAI Kamchatka Flounder,11/14/15,13
BSAI Kamchatka Flounder,11/21/15,10
BSAI Kamchatka Flounder,11/28/15,3
BSAI Kamchatka Flounder,12/5/15,2
BSAI Kamchatka Flounder,12/12/15,2
BSAI Kamchatka Flounder,12/19/15,1
BSAI Kamchatka Flounder,12/26/15,1
BSAI Kamchatka Flounder,12/31/15,1
BSAI Northern Rockfish,1/3/15,1
BSAI Northern Rockfish,1/10/15,5
BSAI Northern Rockfish,1/17/15,6
BSAI Northern Rockfish,1/24/15,59
BSAI Northern Rockfish,1/31/15,31
BSAI Northern Rockfish,2/7/15,104
BSAI Northern Rockfish,2/14/15,36
BSAI Northern Rockfish,2/21/15,68
BSAI Northern Rockfish,2/28/15,14
BSAI Northern Rockfish,3/7/15,14
BSAI Northern Rockfish,3/14/15,4
BSAI Northern Rockfish,3/21/15,84
BSAI Northern Rockfish,3/28/15,298
BSAI Northern Rockfish,4/4/15,96
BSAI Northern Rockfish,4/11/15,74
BSAI Northern Rockfish,4/18/15,58
BSAI Northern Rockfish,4/25/15,54
BSAI Northern Rockfish,5/2/15,160
BSAI Northern Rockfish,5/9/15,25
BSAI Northern Rockfish,5/16/15,114
BSAI Northern Rockfish,5/23/15,14
BSAI Northern Rockfish,5/30/15,195
BSAI Northern Rockfish,6/6/15,157
BSAI Northern Rockfish,6/13/15,385
BSAI Northern Rockfish,6/20/15,375
BSAI Northern Rockfish,6/27/15,800
BSAI Northern Rockfish,7/4/15,518
BSAI Northern Rockfish,7/11/15,519
BSAI Northern Rockfish,7/18/15,415
BSAI Northern Rockfish,7/25/15,429
BSAI Northern Rockfish,8/1/15,466
BSAI Northern Rockfish,8/8/15,241
BSAI Northern Rockfish,8/15/15,75
BSAI Northern Rockfish,8/22/15,158
BSAI Northern Rockfish,8/29/15,39
BSAI Northern Rockfish,9/5/15,59
BSAI Northern Rockfish,9/12/15,163
BSAI Northern Rockfish,9/19/15,50
BSAI Northern Rockfish,9/26/15,64
BSAI Northern Rockfish,10/3/15,124
BSAI Northern Rockfish,10/10/15,224
BSAI Northern Rockfish,10/17/15,241
BSAI Northern Rockfish,10/24/15,70
BSAI Northern Rockfish,10/31/15,74
BSAI Northern Rockfish,11/7/15,5
BSAI Northern Rockfish,11/14/15,18
BSAI Northern Rockfish,11/21/15,2
BSAI Northern Rockfish,11/28/15,1
BSAI Northern Rockfish,12/5/15,3
BSAI Northern Rockfish,12/12/15,4
BSAI Northern Rockfish,12/19/15,0
BSAI Northern Rockfish,12/26/15,0
BSAI Northern Rockfish,12/31/15,0
BSAI Octopus,1/3/15,7
BSAI Octopus,1/10/15,17
BSAI Octopus,1/17/15,15
BSAI Octopus,1/24/15,20
BSAI Octopus,1/31/15,16
BSAI Octopus,2/7/15,8
BSAI Octopus,2/14/15,14
BSAI Octopus,2/21/15,10
BSAI Octopus,2/28/15,10
